TransactionID,CustomerID,TransactionDate,TransactionTime,Age,Gender,Income,Location,AccountAgeDays,Membership,ProductID,Category,Quantity,Price,TotalAmount,PaymentMethod,CardType,TransactionChannel,DeviceType,Browser,IPAddress,PreviousTransactionCount,AverageTransactionAmount,TransactionFrequency,TimeSinceLastTransaction,FailedLoginAttempts,PasswordChangeCount,NewDeviceLogin,IsInternational,DistanceFromHome,CustomerTotalSpend,CustomerAverageSpend,CustomerComplaints,CustomerRating,CustomerHealthScore,RefundCount,ChargebackCount,SuspiciousActivityCount,Fraud
TXN104167,CUST2243,2026-01-09,01:46:00,29,Female,125498.46,"Houston, TX",2719,VIP,PROD563,Beauty,4,967.26,3869.04,Bank Transfer,None,POS,None,None,243.154.90.9,98,280.59,1.0,57.8,1,1,1,0,32.9,27497.82,280.59,0,1.1,59,0,1,0,0
TXN104168,CUST1508,2025-11-14,06:36:00,60,Male,147066.87,"Los Angeles, CA",3147,Gold,PROD188,Beauty,5,89.9,449.5,Crypto,None,Mobile App,Desktop,Safari,195.10.136.94,127,316.9,4.36,4.9,0,3,0,0,21.3,40246.3,316.9,2,1.0,79,4,3,1,0
TXN104169,CUST2018,2025-06-18,23:01:00,61,Male,25006.6,"Jacksonville, FL",3453,None,PROD151,Beauty,3,101.72,305.16,Crypto,None,POS,None,None,126.245.169.206,77,47.94,5.4,7.5,0,2,0,1,21.9,3691.38,47.94,4,2.5,64,4,2,4,1
TXN104170,CUST1451,2025-07-26,17:21:00,65,Male,60089.29,"Austin, TX",972,Platinum,PROD966,Clothing,1,641.89,641.89,Debit Card,Visa,In-Store,None,None,6.75.164.111,111,459.33,12.9,34.8,3,1,0,0,39.9,50985.63,459.33,3,3.7,65,2,1,4,0
TXN104171,CUST1876,2025-01-24,16:25:00,73,Male,30223.94,"Los Angeles, CA",3456,VIP,PROD337,Books,3,711.2,2133.6,Credit Card,None,POS,None,None,23.155.99.54,43,259.26,3.13,4.1,0,4,0,1,3.4,11148.18,259.26,0,1.2,81,2,1,1,0
TXN104172,CUST2356,2025-09-01,04:59:00,28,Female,51987.66,"Dallas, TX",3527,Gold,PROD737,Books,5,698.31,3491.55,PayPal,None,Online,Tablet,Chrome,32.50.206.4,158,72.3,4.49,81.9,0,1,0,0,11.3,11423.4,72.3,4,3.3,74,2,1,0,0
TXN104173,CUST1652,2025-04-30,23:58:00,20,Female,104560.49,"San Diego, CA",1572,None,PROD664,Home & Kitchen,1,1020.49,1020.49,Crypto,None,Online,Tablet,Chrome,118.103.182.192,199,317.16,0.47,27.4,0,0,0,1,11.1,63114.84,317.16,1,2.7,78,2,1,3,1
TXN104174,CUST1697,2026-02-26,17:59:00,29,Male,145112.97,"San Antonio, TX",999,VIP,PROD528,Electronics,4,101.09,404.36,Apple Pay,None,Mobile App,Mobile,Firefox,44.10.152.223,54,223.73,11.84,50.1,0,1,0,0,36.9,12081.42,223.73,3,1.3,71,3,3,4,0
TXN104175,CUST2480,2025-04-13,13:41:00,46,Male,81852.13,"Phoenix, AZ",487,Gold,PROD764,Toys,2,368.39,736.78,PayPal,None,Mobile App,Desktop,Edge,106.28.241.121,84,173.73,6.42,13.5,0,4,0,0,0.3,14593.32,173.73,1,2.9,51,3,3,4,0
TXN104176,CUST1645,2025-09-26,17:36:00,48,Male,79165.09,"Fort Worth, TX",1277,None,PROD174,Sports,2,206.07,412.14,Crypto,None,In-Store,None,None,187.112.250.182,179,422.44,9.64,76.0,0,3,1,0,0.0,75616.76,422.44,5,2.8,31,0,3,1,0
TXN104177,CUST2486,2025-02-07,20:59:00,52,Male,33923.46,"Dallas, TX",838,None,PROD546,Toys,2,1020.43,2040.86,Credit Card,Discover,Mobile App,Tablet,Edge,220.212.107.175,171,405.1,12.75,32.3,0,5,1,0,4.3,69272.1,405.1,5,1.3,97,1,0,0,0
TXN104178,CUST2261,2025-09-12,17:18:00,22,Female,127762.03,"Charlotte, NC",914,None,PROD845,Toys,2,452.13,904.26,PayPal,None,In-Store,None,None,247.131.209.201,20,323.94,8.9,3.1,0,2,1,0,7.5,6478.8,323.94,0,1.7,47,0,2,2,0
TXN104179,CUST1569,2025-08-22,22:27:00,36,Non-Binary,88158.2,"Los Angeles, CA",3626,VIP,PROD344,Beauty,1,530.69,530.69,Bank Transfer,None,POS,None,None,216.254.37.113,139,459.84,5.32,56.6,0,2,0,0,21.7,63917.76,459.84,4,4.0,68,2,2,3,0
TXN104180,CUST1527,2025-05-02,06:56:00,39,Female,57047.74,"Charlotte, NC",1188,Platinum,PROD870,Clothing,2,1081.27,2162.54,Credit Card,Mastercard,POS,None,None,146.180.79.107,171,249.14,14.1,22.1,1,4,0,0,1.9,42602.94,249.14,4,2.2,95,4,3,0,0
TXN104181,CUST1066,2025-04-23,06:27:00,40,Non-Binary,87346.92,"Austin, TX",2241,Gold,PROD772,Books,5,312.87,1564.35,Apple Pay,None,Mobile App,Mobile,Edge,28.134.192.226,38,37.97,2.47,54.6,0,1,1,0,58.3,1442.86,37.97,4,3.2,62,3,3,2,1
TXN104182,CUST2148,2026-02-11,18:29:00,41,Male,116339.83,"Houston, TX",2316,Gold,PROD147,Sports,2,558.1,1116.2,Debit Card,None,POS,None,None,3.69.236.220,126,110.17,4.89,38.6,0,1,0,0,2.1,13881.42,110.17,3,1.4,36,2,0,0,0
TXN104183,CUST1488,2025-09-06,19:53:00,49,Female,53294.09,"Los Angeles, CA",192,Platinum,PROD328,Electronics,5,837.08,4185.4,Bank Transfer,None,Online,Desktop,Chrome,178.4.8.189,137,325.41,3.43,65.5,0,4,1,0,20.6,44581.17,325.41,0,1.7,81,1,2,1,0
TXN104184,CUST1151,2025-08-24,15:54:00,38,Male,37775.11,"Columbus, OH",850,None,PROD535,Clothing,4,1177.37,4709.48,Apple Pay,None,In-Store,None,None,201.136.221.84,12,341.82,3.4,19.7,2,0,1,0,2.9,4101.84,341.82,0,2.8,71,1,2,0,0
TXN104185,CUST1333,2026-03-25,08:51:00,23,Female,95602.96,"Philadelphia, PA",401,Platinum,PROD336,Home & Kitchen,2,274.71,549.42,Bank Transfer,None,Mobile App,Mobile,Edge,80.57.125.244,184,289.35,10.97,8.2,0,5,1,0,19.0,53240.4,289.35,2,1.4,65,1,3,3,0
TXN104186,CUST2107,2025-03-30,09:40:00,51,Female,81091.79,"Philadelphia, PA",844,Gold,PROD128,Books,1,22.68,22.68,Credit Card,None,POS,None,None,140.45.150.123,31,462.47,8.09,70.2,0,0,1,0,20.3,14336.57,462.47,3,1.8,36,1,2,0,0
TXN104187,CUST1324,2025-09-10,23:15:00,30,Female,31362.15,"Dallas, TX",1491,Platinum,PROD121,Home & Kitchen,3,1132.38,3397.14,Crypto,None,Mobile App,Mobile,Firefox,53.231.98.24,52,115.2,2.06,85.1,2,4,1,0,30.2,5990.4,115.2,0,4.8,98,5,3,3,1
TXN104188,CUST1764,2026-01-11,21:35:00,33,Female,64028.26,"Phoenix, AZ",2088,None,PROD415,Sports,4,857.88,3431.52,Crypto,None,In-Store,None,None,24.251.242.108,32,361.66,14.95,43.6,0,0,1,0,46.5,11573.12,361.66,4,1.3,39,5,0,1,0
TXN104189,CUST1993,2025-02-02,00:49:00,48,Male,98444.1,"Philadelphia, PA",1864,Standard,PROD394,Beauty,2,950.12,1900.24,Credit Card,Visa,Online,Tablet,Edge,174.203.53.159,190,492.79,0.17,87.8,0,2,0,0,25.8,93630.1,492.79,0,1.2,82,5,2,1,0
TXN104190,CUST1681,2025-08-10,11:54:00,67,Male,125494.47,"Dallas, TX",1979,Standard,PROD566,Books,4,602.55,2410.2,Crypto,None,Mobile App,Mobile,Firefox,224.4.55.117,11,387.66,6.68,58.0,0,4,0,0,2.8,4264.26,387.66,2,3.7,69,5,3,4,0
TXN104191,CUST1913,2025-08-16,13:51:00,41,Female,68099.97,"Jacksonville, FL",413,None,PROD325,Electronics,4,1136.07,4544.28,Debit Card,Discover,Mobile App,Desktop,Safari,177.246.132.134,85,375.98,4.44,86.8,3,1,1,0,2.3,31958.3,375.98,2,2.7,56,2,3,2,1
TXN104192,CUST1729,2025-10-02,05:18:00,36,Male,27634.34,"Charlotte, NC",719,Standard,PROD739,Sports,4,773.99,3095.96,Debit Card,Mastercard,POS,None,None,206.115.98.134,133,205.02,2.23,9.9,0,2,1,0,8.5,27267.66,205.02,3,4.8,41,2,1,2,1
TXN104193,CUST1535,2025-05-16,09:30:00,47,Male,111548.53,"Houston, TX",3429,Gold,PROD788,Beauty,2,26.04,52.08,Debit Card,Mastercard,In-Store,None,None,83.76.122.78,142,497.36,3.65,2.4,0,2,1,0,9.8,70625.12,497.36,5,3.9,53,3,1,1,0
TXN104194,CUST1263,2026-02-03,01:43:00,47,Male,74503.11,"Charlotte, NC",762,Standard,PROD783,Electronics,1,555.08,555.08,Credit Card,Discover,Online,Desktop,Chrome,189.155.111.121,3,361.95,14.18,86.7,0,2,0,0,49.3,1085.85,361.95,0,1.5,42,2,1,0,0
TXN104195,CUST1667,2026-02-28,12:35:00,51,Male,77059.13,"Chicago, IL",2454,None,PROD380,Beauty,1,273.37,273.37,Debit Card,Mastercard,In-Store,None,None,163.110.66.70,4,301.77,13.3,29.9,1,0,1,0,4.9,1207.08,301.77,1,1.4,63,4,0,1,0
TXN104196,CUST2453,2025-05-30,09:29:00,18,Female,100163.42,"San Antonio, TX",812,Platinum,PROD216,Sports,5,488.93,2444.65,Crypto,None,POS,None,None,240.208.255.111,63,159.95,5.59,50.6,0,5,1,0,29.0,10076.85,159.95,3,4.5,42,5,1,2,1
TXN104197,CUST1917,2025-07-24,17:42:00,49,Male,105572.65,"Houston, TX",2502,Standard,PROD478,Books,1,860.96,860.96,Crypto,None,POS,None,None,99.71.131.97,63,228.04,6.77,13.6,3,1,0,0,42.7,14366.52,228.04,4,1.7,63,4,3,4,0
TXN104198,CUST2318,2026-03-29,17:12:00,40,Non-Binary,27159.19,"San Diego, CA",629,Standard,PROD693,Electronics,1,108.63,108.63,Credit Card,Mastercard,In-Store,None,None,118.149.97.247,149,290.99,10.97,46.2,0,0,0,0,11.1,43357.51,290.99,5,3.6,30,4,3,4,0
TXN104199,CUST1581,2025-05-15,18:16:00,58,Female,135594.25,"San Jose, CA",2885,VIP,PROD781,Beauty,2,304.48,608.96,Debit Card,None,POS,None,None,70.221.61.167,147,113.38,11.69,19.3,0,2,1,0,23.8,16666.86,113.38,1,2.4,38,2,1,4,0
TXN104200,CUST1475,2025-02-27,02:28:00,38,Non-Binary,118533.8,"Phoenix, AZ",1943,Standard,PROD873,Toys,1,395.92,395.92,Bank Transfer,None,Online,Tablet,Edge,48.174.153.195,114,468.59,11.47,28.0,0,0,1,0,16.3,53419.26,468.59,3,4.4,90,0,1,0,0
TXN104201,CUST2458,2025-07-22,22:23:00,72,Female,77599.79,"Jacksonville, FL",2327,None,PROD767,Electronics,2,1107.04,2214.08,Apple Pay,None,POS,None,None,89.78.80.160,120,405.63,1.29,38.9,0,5,0,0,12.7,48675.6,405.63,4,2.8,79,4,3,2,0
TXN104202,CUST1639,2025-09-16,13:34:00,44,Male,101161.83,"Dallas, TX",3239,Standard,PROD627,Electronics,3,1174.38,3523.14,Bank Transfer,None,In-Store,None,None,98.73.149.56,153,457.8,3.48,53.1,0,0,0,0,12.0,70043.4,457.8,4,3.9,34,4,1,3,0
TXN104203,CUST1655,2025-06-15,15:08:00,54,Non-Binary,106535.39,"Columbus, OH",3412,Gold,PROD782,Books,4,1179.9,4719.6,Bank Transfer,None,In-Store,None,None,203.120.10.232,169,365.28,2.92,32.4,0,1,1,0,40.2,61732.32,365.28,0,4.2,40,5,3,2,1
TXN104204,CUST2371,2025-04-21,07:04:00,66,Female,50271.5,"Dallas, TX",2933,None,PROD802,Sports,5,885.79,4428.95,Credit Card,None,In-Store,None,None,127.214.139.203,185,50.06,14.01,44.8,2,4,0,0,0.7,9261.1,50.06,5,2.3,88,5,2,4,0
TXN104205,CUST2160,2026-03-22,17:30:00,74,Female,104055.76,"Charlotte, NC",229,Gold,PROD604,Books,1,219.19,219.19,Debit Card,None,POS,None,None,28.72.165.22,11,139.18,6.17,75.0,0,4,1,0,48.0,1530.98,139.18,0,4.0,36,3,3,3,0
TXN104206,CUST2299,2025-10-04,10:42:00,52,Non-Binary,132025.98,"Fort Worth, TX",3587,VIP,PROD771,Beauty,1,455.66,455.66,Crypto,None,Mobile App,Mobile,Firefox,10.160.166.81,192,33.0,14.46,38.9,0,3,1,0,2.9,6336.0,33.0,5,3.4,87,4,1,3,0
TXN104207,CUST1343,2025-09-18,15:41:00,71,Non-Binary,133223.41,"Dallas, TX",3390,VIP,PROD375,Beauty,3,928.14,2784.42,Crypto,None,Online,Mobile,Chrome,188.134.3.86,110,434.93,6.18,76.6,0,3,1,0,26.6,47842.3,434.93,0,4.1,82,0,2,0,0
TXN104208,CUST1440,2025-07-06,20:52:00,71,Female,128264.18,"San Diego, CA",1540,VIP,PROD785,Clothing,3,400.86,1202.58,Debit Card,None,POS,None,None,214.166.95.173,133,455.99,7.75,25.0,2,3,0,1,4.5,60646.67,455.99,1,4.3,63,1,2,1,0
TXN104209,CUST2007,2025-02-13,08:08:00,48,Non-Binary,134070.21,"Los Angeles, CA",2633,Platinum,PROD225,Sports,1,228.44,228.44,Apple Pay,None,In-Store,None,None,90.117.48.65,181,458.52,7.44,61.2,0,1,1,0,8.9,82992.12,458.52,4,3.5,54,0,3,4,0
TXN104210,CUST1221,2025-04-23,07:07:00,50,Male,70188.46,"Los Angeles, CA",3260,Standard,PROD534,Beauty,5,377.92,1889.6,Crypto,None,Online,Desktop,Edge,157.32.228.230,33,36.31,8.88,88.2,2,5,1,0,26.8,1198.23,36.31,4,4.2,35,1,2,2,1
TXN104211,CUST1117,2025-04-28,21:30:00,50,Non-Binary,117047.69,"Philadelphia, PA",765,Standard,PROD553,Sports,5,1103.78,5518.9,Debit Card,Discover,Mobile App,Desktop,Safari,253.187.247.16,83,68.66,9.18,29.0,0,3,0,0,1.3,5698.78,68.66,1,4.4,60,3,1,4,1
TXN104212,CUST1091,2025-07-10,19:11:00,22,Male,107587.32,"San Antonio, TX",2568,Platinum,PROD178,Sports,5,1054.63,5273.15,Crypto,None,Online,Tablet,Safari,215.109.82.11,46,115.97,7.98,38.6,0,0,0,0,4.8,5334.62,115.97,2,1.7,39,5,0,3,0
TXN104213,CUST1437,2025-05-18,23:40:00,52,Non-Binary,88158.04,"Phoenix, AZ",3044,None,PROD438,Home & Kitchen,1,729.58,729.58,Credit Card,Discover,Online,Mobile,Safari,71.34.5.96,12,141.81,6.7,24.4,1,5,0,0,10.6,1701.72,141.81,0,2.8,73,0,1,0,0
TXN104214,CUST2045,2026-02-06,12:57:00,75,Male,81509.65,"Chicago, IL",1812,VIP,PROD752,Sports,4,171.42,685.68,Credit Card,None,Online,Desktop,Safari,99.217.27.48,121,382.76,9.63,35.0,1,2,0,0,22.7,46313.96,382.76,4,3.0,48,3,2,3,0
TXN104215,CUST2306,2026-04-29,19:10:00,31,Non-Binary,56621.07,"Phoenix, AZ",2993,VIP,PROD340,Beauty,4,462.2,1848.8,Bank Transfer,None,POS,None,None,232.111.61.21,44,77.12,12.19,58.9,1,5,1,1,8.5,3393.28,77.12,3,2.8,50,5,0,2,1
TXN104216,CUST1953,2025-12-03,10:14:00,64,Female,31448.54,"Chicago, IL",1180,Gold,PROD538,Home & Kitchen,3,871.47,2614.41,Apple Pay,None,POS,None,None,221.193.142.123,104,422.9,3.28,12.3,0,3,1,0,4.6,43981.6,422.9,0,4.3,69,0,1,2,1
TXN104217,CUST1885,2025-08-17,12:52:00,61,Female,143423.64,"Philadelphia, PA",2196,None,PROD311,Books,5,1181.01,5905.05,Credit Card,Mastercard,Mobile App,Tablet,Firefox,238.30.143.241,52,424.25,8.35,51.6,0,2,0,0,10.0,22061.0,424.25,0,2.8,35,2,3,4,0
TXN104218,CUST1826,2025-03-15,13:15:00,48,Female,104837.01,"Charlotte, NC",3020,Platinum,PROD889,Sports,2,472.18,944.36,Crypto,None,Online,Tablet,Safari,173.134.68.222,88,384.44,11.29,59.2,0,5,1,0,12.1,33830.72,384.44,2,1.6,39,0,2,1,0
TXN104219,CUST1450,2025-11-04,16:02:00,28,Female,71649.81,"Austin, TX",2505,Standard,PROD513,Electronics,4,750.15,3000.6,Apple Pay,None,In-Store,None,None,84.75.237.59,65,421.53,0.79,71.0,0,2,1,0,26.6,27399.45,421.53,0,4.5,37,4,0,1,0
TXN104220,CUST1217,2026-02-11,18:30:00,26,Male,90488.15,"Fort Worth, TX",791,None,PROD751,Electronics,3,1026.32,3078.96,Apple Pay,None,Mobile App,Mobile,Safari,47.219.179.119,82,230.0,11.21,43.2,0,2,1,0,31.6,18860.0,230.0,2,3.3,35,0,2,1,0
TXN104221,CUST1982,2025-04-15,16:27:00,75,Female,51755.58,"San Jose, CA",2031,Platinum,PROD624,Toys,4,252.01,1008.04,PayPal,None,In-Store,None,None,119.149.29.156,183,441.89,7.35,58.7,0,4,0,0,22.1,80865.87,441.89,4,1.9,51,3,2,2,0
TXN104222,CUST1594,2026-02-12,12:28:00,33,Non-Binary,82558.26,"Chicago, IL",1834,VIP,PROD736,Sports,5,1051.63,5258.15,PayPal,None,In-Store,None,None,62.224.86.101,23,437.09,4.12,35.7,0,3,0,0,8.5,10053.07,437.09,2,2.5,61,3,0,3,0
TXN104223,CUST1450,2026-03-10,02:20:00,41,Male,135433.9,"Fort Worth, TX",423,None,PROD237,Electronics,5,1111.29,5556.45,Bank Transfer,None,In-Store,None,None,65.77.232.212,126,242.28,8.27,7.6,1,3,0,0,7.8,30527.28,242.28,5,3.0,53,1,1,4,0
TXN104224,CUST2055,2025-01-04,17:44:00,21,Female,74899.16,"Los Angeles, CA",2549,None,PROD149,Home & Kitchen,1,1167.97,1167.97,Debit Card,Discover,POS,None,None,80.92.226.184,125,151.3,10.34,6.8,0,2,0,0,2.0,18912.5,151.3,1,3.3,72,3,1,0,0
TXN104225,CUST1103,2025-02-10,17:28:00,21,Male,36885.61,"Dallas, TX",2756,Standard,PROD324,Home & Kitchen,3,893.17,2679.51,Debit Card,Mastercard,POS,None,None,185.111.24.245,175,67.44,8.64,22.7,0,2,0,0,8.2,11802.0,67.44,4,2.2,93,3,2,3,0
TXN104226,CUST1985,2025-06-23,09:57:00,20,Female,90159.27,"Phoenix, AZ",1717,Gold,PROD362,Home & Kitchen,3,382.07,1146.21,PayPal,None,Online,Mobile,Edge,131.73.200.85,135,185.36,14.15,18.2,1,2,1,0,28.8,25023.6,185.36,5,4.6,42,1,2,3,1
TXN104227,CUST1928,2025-11-13,04:02:00,24,Non-Binary,117031.85,"Fort Worth, TX",869,VIP,PROD831,Electronics,5,809.75,4048.75,PayPal,None,Online,Desktop,Firefox,146.227.242.216,12,490.71,5.11,0.5,1,2,1,0,26.1,5888.52,490.71,5,4.7,69,0,0,2,1
TXN104228,CUST2448,2025-06-14,04:21:00,49,Male,116284.7,"Dallas, TX",760,Platinum,PROD298,Books,2,767.85,1535.7,PayPal,None,Mobile App,Desktop,Chrome,22.218.143.68,106,277.07,12.96,37.5,1,1,1,0,4.7,29369.42,277.07,1,1.9,38,5,1,3,1
TXN104229,CUST1700,2025-08-23,17:40:00,39,Male,67309.23,"Austin, TX",478,Gold,PROD880,Home & Kitchen,1,122.98,122.98,Credit Card,Discover,Online,Mobile,Opera,123.74.76.209,112,346.93,1.21,54.1,0,3,1,1,20.4,38856.16,346.93,2,4.2,94,4,3,2,1
TXN104230,CUST1271,2025-03-26,08:16:00,25,Male,118917.5,"Charlotte, NC",2322,None,PROD293,Toys,4,540.72,2162.88,Apple Pay,None,POS,None,None,52.55.198.238,54,239.08,1.69,4.8,0,1,1,0,11.1,12910.32,239.08,4,2.1,43,0,2,3,1
TXN104231,CUST1948,2025-11-30,21:58:00,57,Female,145834.87,"Philadelphia, PA",1716,Gold,PROD192,Toys,2,423.38,846.76,Bank Transfer,None,Online,Desktop,Safari,60.194.131.44,200,43.71,12.47,40.9,0,1,1,0,14.5,8742.0,43.71,0,3.5,63,4,3,3,0
TXN104232,CUST1540,2026-02-04,16:03:00,48,Male,104604.54,"Fort Worth, TX",487,VIP,PROD906,Toys,1,1071.96,1071.96,PayPal,None,Online,Tablet,Opera,29.55.229.192,110,477.64,9.11,61.0,1,4,0,0,19.1,52540.4,477.64,4,2.6,68,1,0,1,0
TXN104233,CUST1924,2026-03-22,05:51:00,24,Female,84177.24,"Los Angeles, CA",1331,Standard,PROD814,Electronics,5,195.45,977.25,Credit Card,Visa,Online,Desktop,Opera,52.106.143.166,65,109.79,3.09,47.4,0,4,1,0,54.9,7136.35,109.79,3,1.4,62,1,2,2,0
TXN104234,CUST1106,2025-11-30,20:29:00,42,Female,73014.16,"Columbus, OH",2306,None,PROD496,Books,1,1180.12,1180.12,Crypto,None,Online,Desktop,Edge,62.239.203.70,150,413.25,2.44,29.8,0,5,1,0,6.0,61987.5,413.25,5,3.2,51,4,3,1,0
TXN104235,CUST2209,2025-07-11,13:33:00,33,Male,103111.09,"San Jose, CA",2352,Standard,PROD451,Books,5,89.05,445.25,Credit Card,Visa,Mobile App,Tablet,Safari,187.93.141.40,158,365.22,7.83,86.6,1,0,1,0,3.0,57704.76,365.22,2,1.3,95,5,2,3,0
TXN104236,CUST1867,2025-03-16,00:32:00,36,Non-Binary,45519.15,"Philadelphia, PA",362,VIP,PROD396,Home & Kitchen,3,1168.19,3504.57,Apple Pay,None,In-Store,None,None,109.90.135.190,79,178.01,6.16,45.6,2,4,1,0,31.9,14062.79,178.01,2,1.9,96,1,1,2,1
TXN104237,CUST1371,2025-03-25,11:32:00,33,Male,32717.04,"Columbus, OH",3541,Platinum,PROD169,Beauty,5,614.35,3071.75,Credit Card,Visa,Mobile App,Tablet,Safari,78.1.137.55,169,298.0,4.41,54.0,0,4,0,0,3.4,50362.0,298.0,4,3.2,98,5,2,2,0
TXN104238,CUST2470,2025-08-29,09:07:00,29,Non-Binary,130321.05,"Fort Worth, TX",2406,None,PROD123,Electronics,3,1037.6,3112.8,Bank Transfer,None,Online,Desktop,Edge,39.104.78.145,11,38.89,9.76,12.7,0,1,1,0,16.0,427.79,38.89,4,4.8,93,0,1,0,0
TXN104239,CUST2348,2025-09-14,04:05:00,43,Female,53170.16,"Phoenix, AZ",1008,Platinum,PROD821,Sports,1,672.43,672.43,Credit Card,Amex,Mobile App,Tablet,Edge,214.135.63.198,134,394.77,6.61,28.5,0,1,0,0,1.5,52899.18,394.77,4,3.7,73,4,0,4,0
TXN104240,CUST1268,2025-04-06,13:33:00,61,Non-Binary,89584.22,"Dallas, TX",1080,None,PROD382,Electronics,3,1082.69,3248.07,Credit Card,Discover,POS,None,None,67.91.119.80,161,265.27,9.04,67.2,1,1,0,0,1.2,42708.47,265.27,1,4.1,70,4,3,3,0
TXN104241,CUST1586,2025-05-14,06:43:00,25,Female,34370.76,"Dallas, TX",391,None,PROD432,Toys,5,724.29,3621.45,Apple Pay,None,POS,None,None,97.205.214.72,29,130.52,7.11,67.8,0,3,0,0,46.8,3785.08,130.52,4,1.9,58,3,1,2,0
TXN104242,CUST2406,2026-02-08,13:01:00,38,Non-Binary,118707.4,"Philadelphia, PA",2523,VIP,PROD928,Sports,4,166.98,667.92,Apple Pay,None,Online,Tablet,Safari,239.65.182.68,45,287.37,0.57,89.2,2,4,0,0,52.1,12931.65,287.37,3,3.4,96,5,2,2,0
TXN104243,CUST1749,2025-01-11,20:33:00,28,Male,123969.75,"New York, NY",3331,VIP,PROD349,Beauty,1,368.87,368.87,Crypto,None,Mobile App,Mobile,Opera,163.85.22.9,77,130.04,5.38,20.8,1,1,1,0,16.9,10013.08,130.04,1,3.8,57,4,1,1,0
TXN104244,CUST1380,2025-10-08,18:25:00,38,Non-Binary,66609.11,"Phoenix, AZ",2478,Platinum,PROD975,Books,3,115.07,345.21,Debit Card,Amex,In-Store,None,None,151.222.214.71,166,60.09,5.76,27.6,0,0,0,0,7.9,9974.94,60.09,4,1.3,75,3,3,0,0
TXN104245,CUST1421,2025-06-07,22:17:00,34,Non-Binary,111712.47,"Jacksonville, FL",3000,Platinum,PROD346,Books,5,1163.4,5817.0,Debit Card,None,In-Store,None,None,229.162.194.113,110,280.49,4.18,18.4,0,5,1,0,6.0,30853.9,280.49,0,2.1,93,4,0,3,1
TXN104246,CUST1386,2026-02-14,08:53:00,50,Female,42957.24,"Houston, TX",2795,None,PROD635,Books,4,1031.76,4127.04,PayPal,None,Online,Mobile,Chrome,5.80.91.217,17,255.85,7.29,61.2,0,4,1,0,17.8,4349.45,255.85,3,4.7,62,5,3,4,1
TXN104247,CUST1387,2026-02-27,20:11:00,46,Male,119300.06,"Houston, TX",1525,VIP,PROD846,Sports,4,65.01,260.04,Crypto,None,Mobile App,Desktop,Firefox,29.179.110.110,90,464.3,14.64,2.4,2,4,0,0,22.0,41787.0,464.3,3,3.5,43,2,2,1,0
TXN104248,CUST1131,2026-02-13,17:16:00,65,Non-Binary,79818.81,"Charlotte, NC",1198,None,PROD552,Beauty,4,713.02,2852.08,Debit Card,None,POS,None,None,20.122.45.62,127,59.83,11.58,73.5,0,0,1,0,4.1,7598.41,59.83,2,2.5,49,2,1,3,1
TXN104249,CUST1709,2025-01-19,05:34:00,36,Non-Binary,149987.48,"Fort Worth, TX",2204,VIP,PROD134,Clothing,1,618.58,618.58,Bank Transfer,None,In-Store,None,None,114.111.136.107,80,342.63,9.95,28.2,2,1,0,0,1.9,27410.4,342.63,0,2.6,55,1,3,1,0
TXN104250,CUST1685,2025-09-09,17:07:00,39,Female,121913.5,"Los Angeles, CA",1007,None,PROD635,Beauty,1,258.99,258.99,PayPal,None,In-Store,None,None,255.101.118.143,187,486.16,10.7,11.3,1,1,0,0,9.3,90911.92,486.16,0,2.2,69,0,1,1,0
TXN104251,CUST1570,2025-10-07,22:53:00,68,Non-Binary,109339.02,"New York, NY",1355,VIP,PROD866,Clothing,3,896.1,2688.3,Credit Card,Mastercard,Online,Tablet,Edge,55.98.89.206,177,51.5,6.89,24.5,0,3,1,0,3.8,9115.5,51.5,3,4.6,83,0,3,3,1
TXN104252,CUST1443,2026-04-08,04:39:00,29,Female,134143.56,"Charlotte, NC",404,Platinum,PROD948,Home & Kitchen,5,376.36,1881.8,Credit Card,Mastercard,Online,Desktop,Safari,63.75.188.201,145,336.75,2.38,44.9,0,5,0,0,36.3,48828.75,336.75,4,1.4,73,2,0,4,0
TXN104253,CUST1707,2025-01-27,20:07:00,74,Non-Binary,133631.05,"San Diego, CA",507,Platinum,PROD520,Beauty,5,398.29,1991.45,Apple Pay,None,In-Store,None,None,90.88.237.35,94,245.35,11.16,78.1,0,0,0,0,4.8,23062.9,245.35,4,2.3,34,1,2,4,1
TXN104254,CUST1324,2025-09-14,00:03:00,56,Non-Binary,64213.39,"San Diego, CA",3590,Gold,PROD535,Clothing,4,128.11,512.44,Credit Card,None,In-Store,None,None,20.171.58.109,160,208.69,0.43,23.1,0,5,0,0,19.4,33390.4,208.69,1,2.7,90,4,3,1,0
TXN104255,CUST2415,2025-05-26,07:20:00,40,Male,130824.87,"Los Angeles, CA",960,Standard,PROD681,Electronics,4,193.93,775.72,PayPal,None,Online,Mobile,Safari,165.233.115.138,24,256.99,7.75,41.9,0,3,0,0,28.7,6167.76,256.99,2,2.1,48,5,0,0,0
TXN104256,CUST1553,2025-11-15,07:05:00,53,Male,28115.11,"San Jose, CA",3299,Standard,PROD823,Sports,4,982.28,3929.12,Credit Card,Discover,Mobile App,Mobile,Chrome,135.130.55.178,49,329.71,5.72,4.8,0,4,0,0,54.7,16155.79,329.71,1,3.1,49,2,0,0,0
