TransactionID,CustomerID,TransactionDate,TransactionTime,Age,Gender,Income,Location,AccountAgeDays,Membership,ProductID,Category,Quantity,Price,TotalAmount,PaymentMethod,CardType,TransactionChannel,DeviceType,Browser,IPAddress,PreviousTransactionCount,AverageTransactionAmount,TransactionFrequency,TimeSinceLastTransaction,FailedLoginAttempts,PasswordChangeCount,NewDeviceLogin,IsInternational,DistanceFromHome,CustomerTotalSpend,CustomerAverageSpend,CustomerComplaints,CustomerRating,CustomerHealthScore,RefundCount,ChargebackCount,SuspiciousActivityCount,Fraud
TXN100745,CUST1091,2026-02-02,01:00:00,59,Female,143312.99,"Philadelphia, PA",52,VIP,PROD853,Beauty,4,904.2,3616.8,Debit Card,Amex,Mobile App,Mobile,Chrome,249.156.90.229,36,489.67,6.34,19.8,2,5,1,0,22.0,17628.12,489.67,3,4.3,33,0,2,0,0
TXN100746,CUST1007,2026-04-04,17:02:00,64,Non-Binary,124818.7,"Houston, TX",3002,Platinum,PROD603,Toys,2,318.77,637.54,PayPal,None,POS,None,None,22.251.209.137,43,98.33,4.84,9.2,0,5,0,0,4.1,4228.19,98.33,3,3.7,53,3,1,0,0
TXN100747,CUST1867,2026-04-19,00:00:00,69,Female,141868.43,"San Antonio, TX",630,Gold,PROD382,Electronics,5,1056.39,5281.95,Apple Pay,None,POS,None,None,131.138.150.122,119,418.34,9.97,52.1,0,5,0,0,31.7,49782.46,418.34,2,1.1,82,0,2,2,0
TXN100748,CUST1494,2026-03-19,04:58:00,26,Male,64150.88,"Phoenix, AZ",3329,Gold,PROD414,Electronics,3,874.01,2622.03,Crypto,None,POS,None,None,141.78.56.39,22,181.41,9.59,75.9,0,4,1,0,107.8,3991.02,181.41,1,2.4,52,0,1,2,1
TXN100749,CUST1820,2026-03-14,21:56:00,70,Male,120801.87,"Los Angeles, CA",2751,None,PROD604,Toys,2,660.58,1321.16,Credit Card,None,In-Store,None,None,119.127.1.220,109,132.08,3.46,61.0,2,2,0,0,1.3,14396.72,132.08,0,3.1,65,4,1,0,0
TXN100750,CUST1414,2026-03-08,00:37:00,40,Male,127069.83,"New York, NY",749,Standard,PROD264,Toys,3,380.09,1140.27,Crypto,None,Mobile App,Desktop,Safari,64.15.60.182,102,44.46,9.21,85.6,1,3,0,0,2.4,4534.92,44.46,1,3.0,42,5,2,3,0
TXN100751,CUST1059,2026-02-21,05:34:00,21,Non-Binary,50205.55,"San Jose, CA",1834,None,PROD947,Books,5,729.23,3646.15,Credit Card,Visa,Online,Mobile,Chrome,241.6.107.77,121,410.38,3.69,67.5,0,3,0,0,22.1,49655.98,410.38,4,4.3,83,0,2,0,0
TXN100752,CUST1775,2026-04-10,05:18:00,66,Female,110467.86,"San Jose, CA",3082,Standard,PROD839,Books,3,127.24,381.72,Crypto,None,Mobile App,Tablet,Edge,211.168.186.236,2,321.77,1.25,86.2,1,2,0,0,17.0,643.54,321.77,2,3.1,45,0,1,1,0
TXN100753,CUST1692,2026-04-24,17:50:00,65,Male,83959.23,"San Diego, CA",2457,Standard,PROD832,Clothing,4,143.22,572.88,Apple Pay,None,Online,Mobile,Chrome,142.56.240.250,39,82.29,3.12,53.7,0,4,1,0,7.6,3209.31,82.29,2,2.9,45,4,0,3,0
TXN100754,CUST1232,2026-01-11,15:16:00,74,Female,94957.27,"Los Angeles, CA",33,Gold,PROD917,Home & Kitchen,5,27.76,138.8,Crypto,None,Mobile App,Mobile,Edge,222.16.7.44,65,341.18,4.47,71.9,0,1,0,0,18.4,22176.7,341.18,3,4.9,50,0,1,0,0
TXN100755,CUST1393,2026-06-04,22:49:00,66,Female,93935.75,"San Diego, CA",1068,VIP,PROD782,Beauty,1,472.83,472.83,Apple Pay,None,Mobile App,Desktop,Edge,159.60.125.148,93,354.55,14.1,84.9,2,0,1,0,18.7,32973.15,354.55,0,3.9,82,2,0,3,0
TXN100756,CUST1491,2026-01-03,07:25:00,30,Female,30802.58,"Dallas, TX",3145,Platinum,PROD900,Clothing,3,1019.76,3059.28,Crypto,None,Online,Tablet,Opera,222.113.70.74,138,430.53,7.6,19.9,0,0,1,0,24.3,59413.14,430.53,0,4.0,39,0,1,1,0
TXN100757,CUST1103,2026-04-05,02:25:00,42,Female,114961.89,"Dallas, TX",1594,Platinum,PROD513,Sports,2,285.0,570.0,Bank Transfer,None,Mobile App,Desktop,Firefox,141.46.47.1,83,28.2,1.87,68.5,0,3,1,0,2.2,2340.6,28.2,2,4.1,49,3,2,3,0
TXN100758,CUST1125,2026-03-23,16:07:00,33,Non-Binary,67120.0,"Los Angeles, CA",565,None,PROD888,Electronics,4,1090.05,4360.2,PayPal,None,Online,Desktop,Safari,152.190.254.130,25,183.86,3.97,33.9,0,5,0,0,21.1,4596.5,183.86,4,2.8,59,5,1,0,0
TXN100759,CUST1805,2026-03-16,14:51:00,66,Non-Binary,130321.98,"Philadelphia, PA",3165,Platinum,PROD532,Toys,4,567.59,2270.36,Credit Card,Amex,Online,Mobile,Chrome,7.235.104.16,128,242.65,5.49,72.5,3,5,1,0,27.2,31059.2,242.65,4,5.0,59,3,2,0,0
TXN100760,CUST1498,2026-03-23,10:28:00,32,Non-Binary,26993.22,"Chicago, IL",3644,VIP,PROD403,Toys,1,1010.24,1010.24,Bank Transfer,None,Mobile App,Tablet,Edge,172.92.196.13,41,290.06,5.05,69.4,0,3,1,0,1.5,11892.46,290.06,1,4.6,53,4,2,2,1
TXN100761,CUST1046,2026-04-25,14:13:00,45,Female,42013.34,"San Diego, CA",2678,VIP,PROD799,Clothing,2,579.1,1158.2,Credit Card,Mastercard,Mobile App,Desktop,Opera,248.205.243.107,35,191.9,1.97,80.4,0,3,1,0,12.8,6716.5,191.9,4,1.2,33,2,2,3,1
TXN100762,CUST1605,2026-06-23,07:58:00,29,Male,111740.21,"Philadelphia, PA",3189,Gold,PROD365,Electronics,3,947.97,2843.91,Crypto,None,In-Store,None,None,122.102.214.191,21,479.36,4.98,76.9,0,3,1,0,6.5,10066.56,479.36,0,2.3,71,3,1,0,0
TXN100763,CUST1512,2026-06-02,15:48:00,49,Non-Binary,67375.12,"Phoenix, AZ",655,VIP,PROD970,Electronics,5,848.31,4241.55,Credit Card,Mastercard,Mobile App,Desktop,Safari,123.107.206.192,33,238.61,3.17,5.5,5,1,0,0,13.2,7874.13,238.61,1,2.9,43,0,1,2,1
TXN100764,CUST1666,2026-05-06,14:32:00,56,Male,146089.0,"Los Angeles, CA",1737,Gold,PROD158,Toys,3,197.56,592.68,Bank Transfer,None,Mobile App,Desktop,Firefox,69.206.119.9,95,104.35,1.64,38.3,0,4,0,0,6.6,9913.25,104.35,1,3.3,52,1,0,1,0
TXN100765,CUST1984,2026-05-26,18:45:00,18,Male,149610.49,"Phoenix, AZ",760,VIP,PROD375,Beauty,1,82.05,82.05,Bank Transfer,None,Online,Desktop,Edge,119.9.110.207,20,212.03,2.99,79.8,0,0,1,0,0.1,4240.6,212.03,0,4.8,67,4,0,1,0
TXN100766,CUST1855,2026-04-28,06:15:00,34,Female,72091.89,"Houston, TX",3498,Standard,PROD983,Toys,4,200.29,801.16,PayPal,None,POS,None,None,111.123.2.139,56,479.79,0.58,35.9,0,2,1,0,0.7,26868.24,479.79,0,1.6,74,4,2,2,0
TXN100767,CUST1618,2026-02-26,20:38:00,32,Male,82752.17,"Chicago, IL",3110,VIP,PROD284,Books,1,200.48,200.48,Bank Transfer,None,Online,Mobile,Safari,90.24.152.250,144,412.21,0.99,74.8,0,5,1,0,32.4,59358.24,412.21,3,2.6,72,1,1,1,0
TXN100768,CUST1311,2026-04-02,07:00:00,55,Female,58096.87,"San Jose, CA",1535,Standard,PROD563,Sports,1,611.74,611.74,Bank Transfer,None,POS,None,None,78.1.214.192,126,496.98,11.33,76.2,0,0,0,0,6.9,62619.48,496.98,0,3.2,43,4,0,0,0
TXN100769,CUST1790,2026-01-20,12:40:00,67,Female,135264.59,"Houston, TX",2543,Standard,PROD386,Home & Kitchen,5,691.18,3455.9,Credit Card,None,In-Store,None,None,45.80.178.246,49,138.69,2.68,86.2,3,1,1,0,1.8,6795.81,138.69,0,1.2,77,5,1,2,1
TXN100770,CUST1873,2026-01-16,03:52:00,57,Non-Binary,53280.26,"Philadelphia, PA",1166,Platinum,PROD915,Sports,1,278.98,278.98,Apple Pay,None,Mobile App,Tablet,Safari,160.99.125.50,41,161.38,3.77,82.7,0,4,1,0,8.5,6616.58,161.38,1,1.0,98,0,1,1,0
TXN100771,CUST1851,2026-03-10,09:13:00,23,Male,134962.98,"New York, NY",1824,Platinum,PROD869,Books,4,382.54,1530.16,Bank Transfer,None,In-Store,None,None,244.28.60.37,62,484.15,6.08,6.9,0,3,1,0,13.6,30017.3,484.15,4,2.5,50,0,0,3,1
TXN100772,CUST1186,2026-06-02,09:09:00,59,Male,95794.65,"San Diego, CA",1405,None,PROD915,Electronics,5,167.6,838.0,Apple Pay,None,POS,None,None,20.117.51.124,95,131.42,6.07,85.0,1,2,1,1,2.8,12484.9,131.42,2,1.6,95,5,1,2,1
TXN100773,CUST1392,2026-01-27,04:50:00,62,Male,136294.53,"San Antonio, TX",498,VIP,PROD928,Toys,2,41.48,82.96,Bank Transfer,None,In-Store,None,None,169.137.161.224,35,149.83,2.95,63.5,0,0,1,0,11.0,5244.05,149.83,1,4.4,75,0,1,0,0
TXN100774,CUST1737,2026-02-05,03:25:00,55,Non-Binary,38133.43,"Houston, TX",2733,Standard,PROD629,Toys,4,587.29,2349.16,Bank Transfer,None,POS,None,None,164.71.133.120,32,199.69,11.14,77.4,0,1,0,0,25.0,6390.08,199.69,4,3.2,62,5,2,2,0
TXN100775,CUST1552,2026-01-29,20:09:00,29,Non-Binary,140958.87,"New York, NY",1244,None,PROD594,Beauty,1,523.39,523.39,Crypto,None,POS,None,None,213.101.106.226,60,383.63,8.87,88.8,0,3,1,0,34.7,23017.8,383.63,0,2.4,37,1,1,3,0
TXN100776,CUST1681,2026-03-16,14:47:00,35,Male,135427.55,"Philadelphia, PA",2612,None,PROD904,Toys,3,884.94,2654.82,Bank Transfer,None,In-Store,None,None,213.87.164.180,111,361.09,7.22,36.5,3,1,0,0,0.0,40080.99,361.09,4,2.1,91,1,2,1,0
TXN100777,CUST1946,2026-02-25,21:45:00,73,Female,117139.23,"Los Angeles, CA",3223,None,PROD501,Clothing,5,199.24,996.2,Debit Card,Amex,Online,Desktop,Opera,47.180.207.44,76,234.67,8.33,17.1,0,2,0,0,6.0,17834.92,234.67,0,1.4,51,1,0,2,0
TXN100778,CUST1583,2026-05-27,05:58:00,56,Male,123507.63,"San Jose, CA",2881,VIP,PROD503,Clothing,4,57.31,229.24,Apple Pay,None,POS,None,None,1.134.175.212,13,482.18,5.48,17.6,0,0,1,0,23.2,6268.34,482.18,2,3.6,32,5,0,0,0
TXN100779,CUST1778,2026-01-22,19:37:00,32,Male,71341.94,"Houston, TX",2211,None,PROD281,Clothing,2,364.48,728.96,Apple Pay,None,Online,Desktop,Opera,57.195.2.178,11,221.54,0.42,47.6,0,3,1,0,12.2,2436.94,221.54,0,2.3,65,3,0,3,0
TXN100780,CUST1056,2026-05-02,14:52:00,73,Male,73865.29,"Houston, TX",2907,None,PROD830,Home & Kitchen,1,27.52,27.52,PayPal,None,In-Store,None,None,119.88.102.70,108,63.26,12.41,59.3,0,1,0,0,10.9,6832.08,63.26,1,4.9,55,3,0,0,0
TXN100781,CUST1811,2026-06-08,08:50:00,36,Non-Binary,36644.19,"San Antonio, TX",1232,Gold,PROD304,Sports,1,473.02,473.02,PayPal,None,Mobile App,Desktop,Safari,118.91.237.121,99,271.21,7.2,37.9,1,0,1,0,1.7,26849.79,271.21,1,4.2,67,1,2,0,0
TXN100782,CUST1901,2026-04-20,02:22:00,48,Female,132293.5,"Los Angeles, CA",2100,None,PROD551,Electronics,1,1004.71,1004.71,Apple Pay,None,In-Store,None,None,45.153.93.11,43,157.77,3.37,27.8,0,2,0,1,22.1,6784.11,157.77,3,1.7,64,2,1,2,1
TXN100783,CUST1815,2026-02-20,17:06:00,70,Female,96574.94,"San Diego, CA",2340,Standard,PROD269,Home & Kitchen,3,929.53,2788.59,PayPal,None,In-Store,None,None,97.70.214.144,145,39.9,10.35,15.6,0,4,1,0,18.0,5785.5,39.9,2,1.3,31,0,2,2,1
TXN100784,CUST1232,2026-05-09,11:30:00,58,Female,85213.6,"Phoenix, AZ",719,Standard,PROD500,Sports,3,289.0,867.0,Bank Transfer,None,Online,Desktop,Opera,200.112.244.137,19,145.69,6.47,27.5,0,5,1,0,48.9,2768.11,145.69,0,2.2,88,4,2,2,0
TXN100785,CUST1468,2026-01-14,13:31:00,64,Female,35294.3,"San Diego, CA",3458,Platinum,PROD999,Beauty,3,1076.36,3229.08,Apple Pay,None,In-Store,None,None,174.198.119.104,141,463.82,13.53,70.4,0,2,1,0,25.7,65398.62,463.82,0,3.1,96,5,2,0,0
TXN100786,CUST1152,2026-04-26,16:13:00,62,Male,97108.08,"Los Angeles, CA",50,None,PROD415,Home & Kitchen,1,840.03,840.03,Crypto,None,POS,None,None,6.148.120.94,105,381.39,6.48,30.4,0,0,0,0,1.4,40045.95,381.39,1,2.8,84,4,2,1,0
TXN100787,CUST1405,2026-05-04,22:00:00,46,Non-Binary,51373.79,"San Antonio, TX",1934,Standard,PROD661,Clothing,2,884.53,1769.06,Apple Pay,None,POS,None,None,228.243.143.199,20,314.87,11.59,40.7,0,5,1,0,0.2,6297.4,314.87,2,1.9,72,5,2,0,0
TXN100788,CUST1769,2026-02-22,19:32:00,44,Male,63084.99,"Chicago, IL",2857,None,PROD810,Books,5,909.57,4547.85,Apple Pay,None,Online,Tablet,Firefox,205.165.11.217,77,294.08,2.17,10.7,0,3,0,0,13.3,22644.16,294.08,2,3.6,84,5,0,3,0
TXN100789,CUST1453,2026-01-08,13:53:00,43,Male,48352.38,"New York, NY",3128,Standard,PROD511,Toys,2,697.68,1395.36,Crypto,None,Online,Mobile,Safari,242.90.41.173,145,411.87,13.96,44.2,0,4,0,0,2.6,59721.15,411.87,3,3.8,56,1,1,0,0
TXN100790,CUST1936,2026-01-02,18:13:00,45,Female,101343.25,"Chicago, IL",1664,None,PROD398,Clothing,1,255.43,255.43,Crypto,None,In-Store,None,None,249.44.121.246,83,165.19,14.84,54.2,0,0,0,0,26.1,13710.77,165.19,2,2.4,83,3,0,3,0
TXN100791,CUST1065,2026-06-07,11:36:00,70,Non-Binary,79898.65,"New York, NY",1511,Platinum,PROD721,Books,2,1150.72,2301.44,PayPal,None,In-Store,None,None,144.142.125.208,13,354.74,11.76,62.5,0,5,0,0,23.6,4611.62,354.74,3,3.9,44,3,1,0,0
TXN100792,CUST1385,2026-06-14,09:15:00,60,Male,109725.1,"Philadelphia, PA",3621,None,PROD693,Toys,1,132.52,132.52,Crypto,None,Mobile App,Tablet,Safari,231.47.168.1,51,470.95,11.64,10.4,0,0,0,0,6.4,24018.45,470.95,3,3.5,35,3,0,1,0
TXN100793,CUST1644,2026-05-19,01:04:00,51,Non-Binary,137281.77,"Los Angeles, CA",1865,Gold,PROD511,Clothing,5,207.07,1035.35,Apple Pay,None,In-Store,None,None,167.151.153.216,134,176.6,14.2,59.5,0,0,1,0,11.8,23664.4,176.6,1,3.1,73,4,0,3,1
TXN100794,CUST1646,2026-03-12,03:01:00,22,Female,92479.61,"San Antonio, TX",2431,Standard,PROD836,Books,4,1031.71,4126.84,Debit Card,Discover,POS,None,None,101.67.7.143,8,274.58,12.63,21.7,1,0,1,0,39.0,2196.64,274.58,0,3.5,52,3,0,2,1
TXN100795,CUST1287,2026-03-10,07:27:00,38,Non-Binary,72685.65,"Chicago, IL",2634,Platinum,PROD442,Books,4,1080.99,4323.96,Credit Card,Mastercard,Online,Tablet,Firefox,208.73.152.42,95,123.18,8.99,52.7,2,1,0,0,7.7,11702.1,123.18,3,2.5,31,1,2,2,0
TXN100796,CUST1414,2026-06-30,02:00:00,33,Non-Binary,72090.32,"San Diego, CA",8,Gold,PROD872,Home & Kitchen,2,456.76,913.52,Debit Card,Amex,Online,Mobile,Firefox,57.217.130.129,20,355.96,12.25,71.1,0,2,0,0,18.4,7119.2,355.96,1,4.5,64,4,2,1,0
TXN100797,CUST1895,2026-05-26,15:25:00,49,Male,89721.35,"Phoenix, AZ",2922,VIP,PROD520,Clothing,2,1153.27,2306.54,Debit Card,Discover,Online,Mobile,Edge,207.237.208.73,149,55.37,5.66,28.0,1,3,0,0,9.4,8250.13,55.37,1,4.0,62,1,2,3,0
TXN100798,CUST1984,2026-04-16,19:14:00,57,Male,26384.95,"San Antonio, TX",1635,Standard,PROD564,Books,5,495.74,2478.7,Debit Card,Amex,POS,None,None,157.79.126.56,82,380.72,11.05,77.9,0,3,1,0,3.1,31219.04,380.72,3,2.8,53,2,1,0,0
TXN100799,CUST1252,2026-03-07,17:55:00,29,Male,90407.16,"Phoenix, AZ",2495,Gold,PROD197,Home & Kitchen,2,727.72,1455.44,Crypto,None,In-Store,None,None,250.43.79.254,32,213.18,0.54,80.7,2,2,1,0,3.4,6821.76,213.18,0,3.6,89,3,0,0,0
TXN100800,CUST1312,2026-06-16,22:34:00,32,Male,133839.4,"San Jose, CA",294,Gold,PROD407,Electronics,1,252.91,252.91,Bank Transfer,None,POS,None,None,83.77.240.34,8,303.89,8.15,58.0,0,5,1,0,20.3,2431.12,303.89,2,1.6,47,2,0,2,0
TXN100801,CUST1726,2026-06-16,05:09:00,21,Non-Binary,47831.43,"Philadelphia, PA",3411,Gold,PROD131,Books,4,1192.06,4768.24,Apple Pay,None,Online,Tablet,Firefox,144.205.64.235,145,471.28,12.43,49.1,0,0,1,0,10.5,68335.6,471.28,3,3.1,30,0,1,2,1
TXN100802,CUST1251,2026-06-10,00:05:00,46,Non-Binary,76061.4,"Los Angeles, CA",2160,VIP,PROD685,Home & Kitchen,4,191.99,767.96,Crypto,None,Mobile App,Desktop,Firefox,64.157.251.66,30,361.19,4.84,86.8,0,5,0,0,18.6,10835.7,361.19,3,3.6,70,3,0,0,0
TXN100803,CUST1501,2026-05-07,06:42:00,59,Male,34159.32,"Philadelphia, PA",259,Gold,PROD529,Electronics,5,916.54,4582.7,Debit Card,Visa,In-Store,None,None,178.170.36.152,50,267.51,2.98,41.4,0,1,1,0,88.5,13375.5,267.51,1,4.2,69,2,1,2,1
TXN100804,CUST1563,2026-06-05,00:00:00,67,Female,86672.79,"New York, NY",1823,None,PROD525,Toys,2,931.62,1863.24,PayPal,None,Online,Desktop,Edge,106.164.39.200,18,397.49,9.49,88.0,0,5,1,0,3.0,7154.82,397.49,0,2.9,60,5,0,2,1
TXN100805,CUST1080,2026-03-10,12:00:00,42,Male,146450.07,"New York, NY",2483,Standard,PROD671,Toys,3,615.57,1846.71,PayPal,None,Mobile App,Tablet,Chrome,187.48.164.230,115,145.07,10.8,55.8,0,5,1,0,14.1,16683.05,145.07,1,3.4,44,3,0,3,1
TXN100806,CUST1840,2026-05-02,00:05:00,21,Female,26413.49,"Houston, TX",3400,Standard,PROD834,Home & Kitchen,3,1072.42,3217.26,Credit Card,None,Mobile App,Desktop,Safari,155.76.91.21,138,31.58,3.21,34.5,3,1,0,0,0.8,4358.04,31.58,1,3.1,99,4,1,2,0
TXN100807,CUST1710,2026-01-06,22:31:00,46,Non-Binary,92560.61,"Chicago, IL",1609,Platinum,PROD261,Books,3,117.75,353.25,Apple Pay,None,Mobile App,Tablet,Edge,182.105.104.185,60,184.42,6.32,18.1,0,1,1,0,3.5,11065.2,184.42,2,2.1,32,4,2,0,0
TXN100808,CUST1860,2026-04-21,16:38:00,20,Non-Binary,114979.28,"San Jose, CA",2292,VIP,PROD143,Books,2,58.82,117.64,Crypto,None,Online,Tablet,Opera,24.144.113.21,23,115.85,12.86,13.2,0,3,1,0,12.3,2664.55,115.85,0,1.4,98,2,2,2,0
TXN100809,CUST1351,2026-02-11,13:37:00,33,Male,107267.45,"Los Angeles, CA",2438,VIP,PROD133,Home & Kitchen,4,960.48,3841.92,Crypto,None,In-Store,None,None,38.9.160.58,120,345.5,7.19,85.7,0,2,1,0,2.5,41460.0,345.5,2,2.9,37,4,2,1,0
TXN100810,CUST1916,2026-02-20,02:43:00,46,Male,61159.43,"Los Angeles, CA",3375,None,PROD686,Home & Kitchen,2,696.13,1392.26,Apple Pay,None,POS,None,None,206.198.208.34,104,106.3,4.97,68.3,3,3,0,0,43.9,11055.2,106.3,2,1.9,31,1,2,3,0
TXN100811,CUST1547,2026-03-19,00:33:00,26,Female,85770.23,"Dallas, TX",1841,Standard,PROD321,Beauty,5,487.53,2437.65,PayPal,None,Online,Mobile,Safari,11.202.202.62,111,418.03,5.63,11.7,0,4,0,0,82.7,46401.33,418.03,3,2.1,31,4,2,0,1
TXN100812,CUST1221,2026-05-31,01:29:00,55,Male,148554.58,"New York, NY",3304,Gold,PROD754,Electronics,2,444.16,888.32,Credit Card,None,Mobile App,Mobile,Safari,177.102.235.194,94,292.84,10.47,33.1,0,0,0,1,9.9,27526.96,292.84,3,1.2,98,3,0,1,0
TXN100813,CUST1474,2026-03-31,16:49:00,36,Non-Binary,65210.09,"Phoenix, AZ",2586,None,PROD240,Electronics,3,350.14,1050.42,Bank Transfer,None,Mobile App,Tablet,Firefox,237.168.115.132,23,79.69,0.34,50.5,0,5,1,0,15.6,1832.87,79.69,2,3.5,97,1,1,2,1
TXN100814,CUST1780,2026-03-26,13:35:00,43,Male,133369.48,"San Jose, CA",3258,Platinum,PROD252,Electronics,4,743.67,2974.68,Credit Card,Amex,POS,None,None,98.6.120.249,104,69.22,6.36,12.6,0,4,1,0,15.6,7198.88,69.22,0,2.8,67,3,2,1,0
TXN100815,CUST1923,2026-04-14,00:32:00,26,Male,69164.93,"Los Angeles, CA",1504,None,PROD473,Electronics,1,455.61,455.61,Debit Card,Visa,Online,Mobile,Safari,174.46.216.128,24,171.7,0.9,47.4,1,4,0,0,11.6,4120.8,171.7,2,1.5,62,2,0,1,0
TXN100816,CUST1334,2026-03-20,15:05:00,54,Female,32076.8,"San Antonio, TX",1087,Platinum,PROD318,Electronics,3,836.33,2508.99,Apple Pay,None,Online,Mobile,Edge,32.40.203.112,76,426.85,6.13,19.4,0,2,1,0,4.3,32440.6,426.85,0,3.2,54,2,2,3,1
TXN100817,CUST1270,2026-06-10,22:53:00,53,Female,74498.51,"New York, NY",1537,VIP,PROD150,Toys,2,1164.98,2329.96,Crypto,None,POS,None,None,217.242.45.139,67,137.29,0.19,57.9,0,4,0,0,6.3,9198.43,137.29,1,1.1,76,3,1,1,0
TXN100818,CUST1870,2026-02-06,23:33:00,63,Non-Binary,112325.37,"Houston, TX",3225,Gold,PROD315,Books,4,354.02,1416.08,Credit Card,Mastercard,In-Store,None,None,83.122.83.209,101,468.69,13.45,41.5,3,4,0,0,8.5,47337.69,468.69,2,1.7,90,1,2,1,0
TXN100819,CUST1547,2026-03-28,22:14:00,27,Male,42082.59,"Chicago, IL",93,None,PROD196,Home & Kitchen,1,87.66,87.66,Bank Transfer,None,In-Store,None,None,59.89.142.76,35,121.96,4.52,59.4,0,4,0,0,11.7,4268.6,121.96,4,1.0,91,2,1,0,0
TXN100820,CUST1275,2026-06-26,11:40:00,26,Female,32197.37,"San Diego, CA",1330,VIP,PROD682,Sports,5,750.58,3752.9,Debit Card,None,In-Store,None,None,32.15.1.184,100,398.53,14.77,19.3,0,1,0,0,10.3,39853.0,398.53,3,5.0,49,1,1,3,0
TXN100821,CUST1223,2026-02-22,02:34:00,44,Non-Binary,88279.0,"New York, NY",1636,VIP,PROD405,Sports,4,43.65,174.6,Apple Pay,None,Online,Desktop,Opera,93.26.121.97,8,180.83,4.77,56.2,8,2,0,0,19.5,1446.64,180.83,2,1.3,34,5,1,2,1
TXN100822,CUST1745,2026-01-14,04:30:00,75,Female,58781.08,"San Antonio, TX",1943,Platinum,PROD618,Clothing,4,549.6,2198.4,Debit Card,Amex,Online,Mobile,Safari,4.20.125.181,103,111.64,7.67,88.4,0,5,1,0,4.5,11498.92,111.64,2,4.8,39,2,2,3,1
TXN100823,CUST1273,2026-03-22,20:18:00,49,Non-Binary,98274.74,"Los Angeles, CA",2146,Gold,PROD701,Sports,5,818.48,4092.4,Crypto,None,Mobile App,Tablet,Chrome,66.218.17.151,80,410.66,0.31,25.5,0,5,0,0,12.9,32852.8,410.66,1,4.3,85,2,0,1,0
TXN100824,CUST1227,2026-06-01,08:46:00,75,Female,37678.66,"Los Angeles, CA",647,None,PROD699,Sports,5,968.64,4843.2,Credit Card,Visa,Mobile App,Tablet,Firefox,144.173.116.65,4,21.96,1.19,61.7,0,3,0,0,66.5,87.84,21.96,1,4.6,97,5,1,3,0
TXN100825,CUST1846,2026-06-13,05:30:00,39,Female,114391.55,"Dallas, TX",2856,VIP,PROD165,Toys,5,931.48,4657.4,Bank Transfer,None,In-Store,None,None,233.65.104.116,134,328.62,9.77,5.3,2,5,1,0,15.2,44035.08,328.62,0,2.6,36,3,2,0,0
TXN100826,CUST1204,2026-06-28,08:43:00,54,Non-Binary,71259.74,"Phoenix, AZ",1920,None,PROD713,Books,3,475.78,1427.34,Crypto,None,Mobile App,Tablet,Edge,176.227.137.146,99,112.54,10.21,21.8,2,0,1,0,31.3,11141.46,112.54,1,1.8,45,0,2,0,0
TXN100827,CUST1144,2026-04-17,02:51:00,42,Female,41551.06,"Los Angeles, CA",1719,Platinum,PROD464,Home & Kitchen,4,824.42,3297.68,Apple Pay,None,Mobile App,Mobile,Edge,171.204.165.84,91,446.46,5.35,89.2,0,1,1,0,6.5,40627.86,446.46,3,2.7,30,0,0,3,1
TXN100828,CUST1536,2026-04-25,11:31:00,51,Female,126044.58,"Chicago, IL",1197,Standard,PROD465,Electronics,4,465.31,1861.24,PayPal,None,Mobile App,Desktop,Safari,45.131.154.67,17,389.52,8.87,42.6,2,2,0,1,3.2,6621.84,389.52,1,4.2,55,1,2,3,1
TXN100829,CUST1934,2026-05-17,14:32:00,19,Non-Binary,121941.44,"Philadelphia, PA",3366,VIP,PROD988,Electronics,1,548.64,548.64,Debit Card,Discover,In-Store,None,None,12.152.137.40,54,266.09,6.23,15.7,0,5,1,1,13.2,14368.86,266.09,0,3.2,98,1,0,2,1
TXN100830,CUST1764,2026-01-18,07:15:00,35,Non-Binary,97298.3,"San Jose, CA",3159,VIP,PROD753,Electronics,5,576.0,2880.0,Apple Pay,None,POS,None,None,35.139.172.254,39,286.51,1.73,32.7,2,4,1,0,9.4,11173.89,286.51,4,1.1,70,0,1,1,0
TXN100831,CUST1788,2026-04-07,23:35:00,49,Female,148482.14,"New York, NY",2352,Platinum,PROD610,Sports,2,691.91,1383.82,Crypto,None,Online,Mobile,Opera,213.23.71.169,110,20.52,10.79,22.7,0,1,0,0,28.7,2257.2,20.52,1,4.9,75,4,2,1,0
TXN100832,CUST1287,2026-06-06,00:35:00,47,Male,130548.0,"Chicago, IL",172,Gold,PROD198,Books,4,801.34,3205.36,Apple Pay,None,Mobile App,Tablet,Edge,118.185.187.245,29,335.03,1.09,81.0,0,5,1,0,13.6,9715.87,335.03,4,3.9,55,0,2,1,0
TXN100833,CUST1327,2026-06-14,17:44:00,73,Female,112041.42,"Phoenix, AZ",439,None,PROD530,Clothing,2,779.58,1559.16,Debit Card,Mastercard,POS,None,None,8.184.192.184,71,99.56,6.36,43.3,0,4,0,0,79.0,7068.76,99.56,0,4.4,86,1,2,0,0
TXN100834,CUST1186,2026-06-01,07:17:00,60,Non-Binary,139344.77,"Los Angeles, CA",1526,Standard,PROD931,Books,1,567.8,567.8,Bank Transfer,None,In-Store,None,None,76.75.195.211,92,414.42,8.49,37.3,0,4,0,0,28.9,38126.64,414.42,3,4.7,60,1,1,1,0
