CustomerID,Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency
CUST046038,32,65055,Free,2.4,334.04,4,83.51,1.7
CUST046039,60,89376,Silver,3.5,1175.52,16,73.47,4.6
CUST046040,46,78760,Free,2.6,211.47,3,70.49,1.2
CUST046041,24,102692,Gold,1.0,2390.78,14,170.77,14.0
CUST046042,67,122303,Platinum,3.5,15680.12,68,230.59,19.4
CUST046043,51,32827,Free,6.0,424.98,9,47.22,1.5
CUST046044,49,48066,Gold,5.1,3326.4,45,73.92,8.8
CUST046045,19,105878,Gold,0.6,1181.36,8,147.67,13.3
CUST046046,43,66351,Bronze,2.5,846.04,13,65.08,5.2
CUST046047,62,34327,Bronze,1.5,326.48,8,40.81,5.3
CUST046048,28,81518,Silver,6.4,3521.38,34,103.57,5.3
CUST046049,42,84747,Bronze,5.6,1258.01,13,96.77,2.3
CUST046050,36,115557,Silver,5.0,3434.7,30,114.49,6.0
CUST046051,37,40378,Free,5.4,692.2,10,69.22,1.9
CUST046052,50,41791,Free,1.2,199.38,3,66.46,2.5
CUST046053,34,50234,Free,3.1,231.92,4,57.98,1.3
CUST046054,69,71110,Free,4.1,433.3,5,86.66,1.2
CUST046055,47,34980,Free,4.7,331.52,7,47.36,1.5
CUST046056,35,76806,Silver,2.8,2185.26,22,99.33,7.9
CUST046057,49,57353,Free,2.4,481.53,7,68.79,2.9
CUST046058,57,47782,Free,0.5,74.53,1,74.53,2.0
CUST046059,62,43710,Free,4.7,458.7,6,76.45,1.3
CUST046060,21,51894,Free,3.2,390.9,5,78.18,1.6
CUST046061,49,50499,Free,2.2,449.58,6,74.93,2.7
CUST046062,36,63377,Silver,6.1,3125.46,39,80.14,6.4
CUST046063,20,66274,Bronze,0.9,234.45,3,78.15,3.3
CUST046064,55,48778,Bronze,0.4,123.3,2,61.65,5.0
CUST046065,45,79573,Bronze,2.8,742.24,8,92.78,2.9
CUST046066,55,49213,Free,0.7,70.66,1,70.66,1.4
CUST046067,71,82144,Platinum,3.8,13106.85,59,222.15,15.5
CUST046068,23,89790,Gold,2.7,6480.45,45,144.01,16.7
CUST046069,73,41610,Free,2.4,135.0,2,67.5,0.8
CUST046070,57,35653,Free,4.3,820.82,13,63.14,3.0
CUST046071,74,70586,Bronze,5.3,682.44,11,62.04,2.1
CUST046072,34,66008,Bronze,0.3,81.48,1,81.48,3.3
CUST046073,59,48665,Free,4.8,860.53,11,78.23,2.3
CUST046074,73,23602,Free,2.8,215.7,6,35.95,2.1
CUST046075,22,42304,Bronze,5.2,920.27,13,70.79,2.5
CUST046076,36,98321,Gold,3.0,6283.9,47,133.7,15.7
CUST046077,60,43339,Free,6.2,772.09,11,70.19,1.8
CUST046078,59,73014,Bronze,4.1,1492.56,18,82.92,4.4
CUST046079,52,76532,Bronze,1.4,413.45,5,82.69,3.6
CUST046080,39,53774,Bronze,2.5,528.57,9,58.73,3.6
CUST046081,41,98937,Gold,0.6,568.9,5,113.78,8.3
CUST046082,27,61905,Bronze,4.6,1935.36,27,71.68,5.9
CUST046083,19,46233,Silver,0.6,147.15,3,49.05,5.0
CUST046084,45,91352,Gold,1.6,2026.2,15,135.08,9.4
CUST046085,58,66327,Free,6.1,540.84,6,90.14,1.0
CUST046086,54,21807,Free,2.2,361.02,6,60.17,2.7
CUST046087,70,52703,Free,4.6,952.51,13,73.27,2.8
CUST046088,34,41251,Silver,4.3,1054.68,17,62.04,4.0
CUST046089,23,87943,Free,0.7,103.5,1,103.5,1.4
CUST046090,60,55492,Free,1.1,191.37,3,63.79,2.7
CUST046091,22,163712,Platinum,1.9,21369.48,66,323.78,34.7
CUST046092,56,60043,Silver,2.5,1651.54,22,75.07,8.8
CUST046093,24,56953,Silver,5.0,3553.2,40,88.83,8.0
CUST046094,49,186280,Platinum,0.8,9768.46,26,375.71,32.5
CUST046095,21,100308,Platinum,6.2,25396.44,186,136.54,30.0
CUST046096,38,60149,Free,3.4,589.77,9,65.53,2.6
CUST046097,59,66803,Bronze,1.2,257.16,4,64.29,3.3
CUST046098,49,118247,Gold,0.8,1702.44,12,141.87,15.0
CUST046099,73,41051,Free,5.5,1086.75,15,72.45,2.7
CUST046100,35,95697,Gold,6.2,12307.38,82,150.09,13.2
CUST046101,50,89224,Gold,6.0,12068.64,102,118.32,17.0
CUST046102,31,66375,Bronze,4.1,2183.16,23,94.92,5.6
CUST046103,23,56110,Bronze,0.5,171.62,2,85.81,4.0
CUST046104,28,73668,Free,3.6,364.05,5,72.81,1.4
CUST046105,63,79148,Bronze,4.9,1027.73,11,93.43,2.2
CUST046106,37,45406,Free,2.6,286.86,6,47.81,2.3
CUST046107,46,54373,Free,5.1,771.03,9,85.67,1.8
CUST046108,75,29673,Silver,1.5,825.5,13,63.5,8.7
CUST046109,52,82700,Bronze,2.4,561.54,6,93.59,2.5
CUST046110,33,76120,Silver,1.4,1214.04,12,101.17,8.6
CUST046111,65,44847,Gold,3.9,3288.96,36,91.36,9.2
CUST046112,24,47939,Free,2.8,348.7,5,69.74,1.8
CUST046113,57,32057,Free,3.6,434.97,9,48.33,2.5
CUST046114,53,66707,Bronze,0.5,95.76,1,95.76,2.0
CUST046115,61,102617,Gold,6.3,15776.64,88,179.28,14.0
CUST046116,61,48326,Silver,6.0,4177.79,59,70.81,9.8
CUST046117,48,56162,Bronze,6.1,1057.81,13,81.37,2.1
CUST046118,59,62292,Silver,1.0,230.2,4,57.55,4.0
CUST046119,61,76672,Bronze,4.3,813.36,12,67.78,2.8
CUST046120,60,67268,Bronze,3.2,1091.7,15,72.78,4.7
CUST046121,60,162132,Platinum,5.2,33870.72,138,245.44,26.5
CUST046122,64,41860,Gold,1.2,1524.39,21,72.59,17.5
CUST046123,23,53047,Silver,0.2,118.76,2,59.38,10.0
CUST046124,46,81226,Silver,0.6,291.76,4,72.94,6.7
CUST046125,44,58971,Bronze,3.5,1546.6,19,81.4,5.4
CUST046126,60,50232,Free,1.1,206.61,3,68.87,2.7
CUST046127,19,56270,Bronze,6.1,2046.96,24,85.29,3.9
CUST046128,73,29200,Free,1.0,198.3,3,66.1,3.0
CUST046129,39,59927,Free,5.4,375.45,5,75.09,0.9
CUST046130,26,45922,Free,2.3,207.8,4,51.95,1.7
CUST046131,28,33318,Free,0.6,117.4,2,58.7,3.3
CUST046132,33,76953,Free,4.2,740.39,7,105.77,1.7
CUST046133,62,42297,Free,2.7,374.45,5,74.89,1.9
CUST046134,30,54132,Free,6.5,762.86,14,54.49,2.2
CUST046135,71,61405,Free,5.1,1165.95,15,77.73,2.9
CUST046136,71,72247,Silver,3.4,1465.44,16,91.59,4.7
CUST046137,35,30118,Silver,6.3,1418.24,32,44.32,5.1
CUST046138,70,98019,Silver,2.7,1597.8,20,79.89,7.4
CUST046139,42,25059,Free,6.4,323.4,7,46.2,1.1
CUST046140,50,65851,Silver,3.7,1911.06,27,70.78,7.3
CUST046141,69,75775,Gold,4.0,6701.91,51,131.41,12.8
CUST046142,27,58002,Free,6.1,832.48,16,52.03,2.6
CUST046143,75,47587,Silver,0.5,214.32,4,53.58,8.0
CUST046144,47,49311,Free,4.2,249.92,4,62.48,1.0
CUST046145,68,21708,Bronze,0.9,231.84,4,57.96,4.4
CUST046146,66,67963,Free,2.4,332.64,4,83.16,1.7
CUST046147,18,98342,Gold,4.2,5360.55,39,137.45,9.3
CUST046148,50,88182,Bronze,0.3,90.24,1,90.24,3.3
CUST046149,66,88881,Bronze,5.1,2379.52,22,108.16,4.3
CUST046150,32,87725,Bronze,2.2,524.93,7,74.99,3.2
CUST046151,46,59757,Free,6.2,673.31,11,61.21,1.8
CUST046152,19,30908,Free,0.6,113.48,2,56.74,3.3
CUST046153,28,67802,Bronze,3.4,1040.58,18,57.81,5.3
CUST046154,70,27014,Free,1.3,164.64,3,54.88,2.3
CUST046155,51,43183,Free,3.9,318.55,5,63.71,1.3
CUST046156,69,62060,Free,2.7,262.76,4,65.69,1.5
CUST046157,58,30192,Free,0.4,55.36,1,55.36,2.5
CUST046158,36,62792,Free,0.6,74.58,1,74.58,1.7
CUST046159,19,55996,Free,1.9,195.75,3,65.25,1.6
CUST046160,65,53404,Silver,2.4,668.03,11,60.73,4.6
CUST046161,37,36357,Free,0.3,45.29,1,45.29,3.3
CUST046162,58,32689,Bronze,6.4,1005.62,22,45.71,3.4
CUST046163,69,49865,Free,0.2,71.82,1,71.82,5.0
CUST046164,48,61755,Free,4.0,558.18,9,62.02,2.2
CUST046165,70,32641,Free,2.3,131.66,2,65.83,0.9
CUST046166,21,48043,Free,3.4,453.81,7,64.83,2.1
CUST046167,46,49936,Bronze,4.5,1332.03,21,63.43,4.7
CUST046168,73,38042,Bronze,0.2,64.93,1,64.93,5.0
CUST046169,47,115239,Bronze,5.7,2618.96,19,137.84,3.3
CUST046170,30,39747,Free,1.2,192.33,3,64.11,2.5
CUST046171,32,144114,Gold,6.4,24787.4,110,225.34,17.2
CUST046172,37,117286,Gold,0.4,739.02,6,123.17,15.0
CUST046173,51,50862,Silver,2.3,1743.63,21,83.03,9.1
CUST046174,45,53335,Free,2.4,284.5,5,56.9,2.1
CUST046175,37,46773,Free,3.3,524.48,8,65.56,2.4
CUST046176,67,46104,Silver,4.7,2997.1,43,69.7,9.1
CUST046177,42,114044,Platinum,3.9,14692.8,60,244.88,15.4
CUST046178,44,49440,Silver,0.5,321.72,4,80.43,8.0
CUST046179,47,36275,Free,3.5,208.71,3,69.57,0.9
CUST046180,73,70055,Free,4.2,505.68,8,63.21,1.9
CUST046181,58,54628,Silver,6.1,2176.75,25,87.07,4.1
CUST046182,37,64897,Bronze,1.7,413.35,7,59.05,4.1
CUST046183,18,61656,Bronze,3.3,593.45,11,53.95,3.3
CUST046184,52,36944,Free,4.3,420.8,10,42.08,2.3
CUST046185,72,38130,Silver,3.9,2434.97,37,65.81,9.5
CUST046186,66,32973,Free,0.3,68.53,1,68.53,3.3
CUST046187,60,61934,Silver,2.0,1007.11,13,77.47,6.5
CUST046188,41,72860,Silver,2.8,2143.9,22,97.45,7.9
CUST046189,42,79118,Bronze,4.3,1100.58,17,64.74,4.0
CUST046190,57,59261,Bronze,3.4,850.72,16,53.17,4.7
CUST046191,70,28455,Bronze,2.3,581.9,10,58.19,4.3
CUST046192,29,55046,Free,1.5,248.01,3,82.67,2.0
CUST046193,28,52690,Free,5.2,415.65,5,83.13,1.0
CUST046194,47,48746,Silver,5.3,2051.7,42,48.85,7.9
CUST046195,30,93787,Silver,3.9,2745.9,27,101.7,6.9
CUST046196,64,70590,Bronze,3.4,1120.86,13,86.22,3.8
CUST046197,42,64197,Free,3.2,394.75,5,78.95,1.6
CUST046198,69,73168,Bronze,5.7,1847.56,22,83.98,3.9
CUST046199,42,33385,Free,5.1,512.0,8,64.0,1.6
CUST046200,34,53312,Silver,6.0,1633.52,28,58.34,4.7
CUST046201,29,67253,Free,2.3,449.52,6,74.92,2.6
CUST046202,68,55786,Free,6.3,319.95,5,63.99,0.8
CUST046203,69,66633,Bronze,6.2,1168.92,18,64.94,2.9
CUST046204,28,49793,Free,3.1,207.18,3,69.06,1.0
CUST046205,27,33338,Free,3.5,344.94,6,57.49,1.7
CUST046206,34,92886,Silver,6.4,5160.6,47,109.8,7.3
CUST046207,71,120138,Gold,4.7,9097.94,71,128.14,15.1
CUST046208,62,56067,Free,2.4,64.5,1,64.5,0.4
CUST046209,33,83878,Bronze,3.1,943.92,9,104.88,2.9
CUST046210,69,58926,Silver,2.0,479.79,9,53.31,4.5
CUST046211,37,57778,Bronze,4.7,540.1,10,54.01,2.1
CUST046212,66,46329,Free,5.7,284.72,4,71.18,0.7
CUST046213,22,81650,Bronze,5.9,1183.54,17,69.62,2.9
CUST046214,58,46016,Silver,6.2,2852.19,43,66.33,6.9
CUST046215,71,23552,Gold,0.1,171.04,2,85.52,20.0
CUST046216,73,76211,Silver,5.0,3493.05,33,105.85,6.6
CUST046217,49,43737,Free,3.4,241.2,4,60.3,1.2
CUST046218,44,72958,Silver,5.8,2706.9,35,77.34,6.0
CUST046219,21,87198,Gold,2.4,2453.04,24,102.21,10.0
CUST046220,58,47481,Bronze,5.5,1715.7,21,81.7,3.8
CUST046221,65,51684,Free,4.0,502.04,7,71.72,1.8
CUST046222,24,75883,Bronze,4.1,1653.76,17,97.28,4.1
CUST046223,63,22308,Bronze,0.3,44.55,1,44.55,3.3
CUST046224,31,51792,Free,2.4,76.86,1,76.86,0.4
CUST046225,56,35045,Free,2.1,270.05,5,54.01,2.4
CUST046226,41,78409,Silver,5.4,2514.98,26,96.73,4.8
CUST046227,65,181561,Platinum,5.6,40071.22,98,408.89,17.5
CUST046228,35,42072,Free,4.4,189.42,3,63.14,0.7
CUST046229,55,92163,Bronze,6.3,3203.64,33,97.08,5.2
CUST046230,56,47622,Bronze,2.2,819.96,12,68.33,5.5
CUST046231,68,28230,Free,5.0,165.68,4,41.42,0.8
CUST046232,57,90938,Gold,4.2,10432.56,68,153.42,16.2
CUST046233,18,76729,Gold,0.3,570.95,5,114.19,16.7
CUST046234,34,55261,Free,4.0,706.64,11,64.24,2.8
CUST046235,43,35749,Silver,1.5,492.66,9,54.74,6.0
CUST046236,68,40004,Silver,2.1,776.72,14,55.48,6.7
CUST046237,39,137182,Gold,2.3,6771.84,32,211.62,13.9
CUST046238,56,44605,Free,4.4,614.77,13,47.29,3.0
CUST046239,35,126544,Gold,4.9,10854.9,63,172.3,12.9
CUST046240,55,65350,Free,3.9,362.36,4,90.59,1.0
CUST046241,45,75429,Gold,5.2,4117.5,45,91.5,8.7
CUST046242,38,55195,Silver,2.5,1285.7,23,55.9,9.2
CUST046243,55,81273,Silver,4.9,4026.15,45,89.47,9.2
CUST046244,50,16749,Free,0.8,77.16,2,38.58,2.5
CUST046245,47,37205,Silver,2.7,1581.25,25,63.25,9.3
CUST046246,59,54318,Free,4.2,205.62,3,68.54,0.7
CUST046247,72,31039,Free,1.4,83.04,2,41.52,1.4
CUST046248,25,44603,Silver,4.5,2672.67,39,68.53,8.7
CUST046249,47,75583,Bronze,0.2,74.93,1,74.93,5.0
CUST046250,56,23570,Free,1.2,80.94,2,40.47,1.7
CUST046251,26,56668,Silver,0.5,163.8,3,54.6,6.0
CUST046252,50,78049,Gold,5.0,12229.2,90,135.88,18.0
CUST046253,75,64051,Bronze,1.2,291.4,5,58.28,4.2
CUST046254,74,48114,Free,5.3,231.8,4,57.95,0.8
CUST046255,60,28672,Bronze,4.1,805.65,15,53.71,3.7
CUST046256,46,67785,Bronze,2.4,816.75,11,74.25,4.6
CUST046257,48,69427,Bronze,4.5,1472.16,16,92.01,3.6
CUST046258,20,98682,Silver,5.4,2249.4,23,97.8,4.3
CUST046259,67,150891,Platinum,3.9,21752.28,66,329.58,16.9
CUST046260,55,44082,Free,4.3,683.64,9,75.96,2.1
CUST046261,28,58465,Free,0.4,62.33,1,62.33,2.5
CUST046262,22,66453,Silver,5.4,2195.28,36,60.98,6.7
CUST046263,48,68971,Bronze,3.5,1640.2,20,82.01,5.7
CUST046264,37,66722,Silver,0.5,185.44,2,92.72,4.0
CUST046265,21,98650,Bronze,1.0,463.95,5,92.79,5.0
CUST046266,25,58818,Gold,4.1,7415.73,63,117.71,15.4
CUST046267,59,58611,Bronze,4.7,1407.14,23,61.18,4.9
CUST046268,52,103315,Gold,4.7,12703.6,70,181.48,14.9
CUST046269,30,40860,Free,3.7,512.32,8,64.04,2.2
CUST046270,66,27854,Free,6.5,675.64,14,48.26,2.2
CUST046271,22,39294,Free,4.0,532.8,10,53.28,2.5
CUST046272,57,80950,Gold,5.8,8548.29,57,149.97,9.8
CUST046273,36,70792,Gold,6.2,5917.02,51,116.02,8.2
CUST046274,35,107284,Gold,1.5,2197.76,17,129.28,11.3
CUST046275,50,48047,Silver,5.4,1381.8,28,49.35,5.2
CUST046276,21,99872,Bronze,1.3,373.05,5,74.61,3.8
CUST046277,35,35188,Free,0.3,57.14,1,57.14,3.3
CUST046278,63,59258,Free,4.7,355.88,4,88.97,0.9
CUST046279,41,55920,Silver,0.1,78.88,1,78.88,10.0
CUST046280,60,64757,Free,0.8,158.94,2,79.47,2.5
CUST046281,46,40149,Silver,3.5,1058.92,23,46.04,6.6
CUST046282,48,223596,Platinum,2.2,26120.9,65,401.86,29.5
CUST046283,75,48866,Free,1.1,247.8,3,82.6,2.7
CUST046284,45,67878,Free,6.0,1720.08,18,95.56,3.0
CUST046285,26,59179,Free,1.1,79.67,1,79.67,0.9
CUST046286,62,75748,Free,0.5,102.37,1,102.37,2.0
CUST046287,43,70881,Silver,4.5,2166.34,22,98.47,4.9
CUST046288,66,15000,Bronze,4.5,501.71,11,45.61,2.4
CUST046289,64,54400,Bronze,1.7,555.38,7,79.34,4.1
CUST046290,19,46624,Bronze,3.2,697.34,14,49.81,4.4
CUST046291,23,55577,Free,3.2,262.15,5,52.43,1.6
CUST046292,46,63981,Free,0.4,80.49,1,80.49,2.5
CUST046293,43,33196,Free,2.9,128.13,3,42.71,1.0
CUST046294,45,111057,Bronze,1.7,795.6,6,132.6,3.5
CUST046295,24,59460,Gold,2.1,2776.36,31,89.56,14.8
CUST046296,51,122232,Platinum,3.7,37944.32,128,296.44,34.6
CUST046297,73,56543,Bronze,1.5,547.47,7,78.21,4.7
CUST046298,62,24453,Free,0.2,62.23,1,62.23,5.0
CUST046299,27,53094,Free,6.4,313.32,4,78.33,0.6
CUST046300,65,32347,Free,3.9,415.92,8,51.99,2.1
CUST046301,58,28342,Free,3.2,305.13,7,43.59,2.2
CUST046302,57,98344,Platinum,0.9,5104.0,20,255.2,22.2
CUST046303,74,32574,Free,5.2,544.23,9,60.47,1.7
CUST046304,64,76052,Bronze,3.0,898.9,10,89.89,3.3
CUST046305,39,47250,Silver,0.6,257.8,4,64.45,6.7
CUST046306,44,107022,Gold,3.2,4455.9,30,148.53,9.4
CUST046307,56,54338,Free,5.0,527.84,8,65.98,1.6
CUST046308,39,54986,Free,1.9,115.88,2,57.94,1.1
CUST046309,72,60454,Bronze,5.8,1538.19,27,56.97,4.7
CUST046310,36,16761,Free,4.1,278.18,7,39.74,1.7
CUST046311,53,31729,Free,3.6,217.24,4,54.31,1.1
CUST046312,26,28797,Free,5.9,386.73,9,42.97,1.5
CUST046313,36,43129,Free,4.1,192.3,3,64.1,0.7
CUST046314,19,62289,Free,1.4,54.56,1,54.56,0.7
CUST046315,45,47563,Free,2.2,54.14,1,54.14,0.5
CUST046316,56,52182,Free,2.7,524.96,8,65.62,3.0
CUST046317,39,22551,Free,3.5,284.25,5,56.85,1.4
CUST046318,68,121298,Gold,3.2,6825.39,37,184.47,11.6
CUST046319,23,60662,Bronze,6.1,1062.9,15,70.86,2.5
CUST046320,64,33983,Bronze,5.6,1069.64,26,41.14,4.6
CUST046321,24,34284,Free,0.3,62.13,1,62.13,3.3
CUST046322,23,91724,Silver,4.7,2525.76,36,70.16,7.7
CUST046323,50,52540,Free,3.9,283.6,5,56.72,1.3
CUST046324,31,169496,Platinum,1.1,13059.52,37,352.96,33.6
CUST046325,18,83896,Gold,5.8,11674.5,86,135.75,14.8
CUST046326,42,45772,Bronze,2.4,326.22,6,54.37,2.5
CUST046327,23,62482,Silver,5.0,1848.69,27,68.47,5.4
CUST046328,45,37335,Free,4.8,548.32,8,68.54,1.7
CUST046329,35,90621,Bronze,3.1,1717.74,18,95.43,5.8
CUST046330,44,63694,Silver,1.5,785.84,11,71.44,7.3
CUST046331,66,71304,Free,0.6,96.63,1,96.63,1.7
CUST046332,19,25175,Free,5.7,310.92,6,51.82,1.1
CUST046333,57,92810,Silver,0.5,375.05,5,75.01,10.0
CUST046334,38,43989,Bronze,0.5,96.0,2,48.0,4.0
CUST046335,40,54970,Silver,1.6,774.2,10,77.42,6.2
CUST046336,72,53365,Silver,3.8,1520.4,24,63.35,6.3
CUST046337,19,39358,Free,6.1,246.92,4,61.73,0.7
CUST046338,33,83797,Bronze,2.0,1098.4,10,109.84,5.0
CUST046339,21,59717,Bronze,5.0,1784.4,24,74.35,4.8
CUST046340,51,100883,Bronze,4.0,747.18,9,83.02,2.2
CUST046341,72,97825,Gold,6.2,8585.34,57,150.62,9.2
CUST046342,22,63031,Bronze,3.3,783.27,9,87.03,2.7
CUST046343,66,35258,Free,0.2,53.42,1,53.42,5.0
CUST046344,51,82382,Silver,3.3,2570.25,25,102.81,7.6
CUST046345,39,84398,Gold,0.5,821.66,7,117.38,14.0
CUST046346,63,23766,Free,4.8,612.48,11,55.68,2.3
CUST046347,37,44447,Silver,0.8,228.84,4,57.21,5.0
CUST046348,56,38926,Free,0.4,46.06,1,46.06,2.5
CUST046349,64,70165,Free,5.5,888.39,9,98.71,1.6
CUST046350,67,48127,Free,5.5,733.2,15,48.88,2.7
CUST046351,30,71139,Bronze,2.4,418.68,6,69.78,2.5
CUST046352,61,29492,Free,0.6,90.56,2,45.28,3.3
CUST046353,51,57567,Free,5.9,1261.23,17,74.19,2.9
CUST046354,61,40820,Silver,2.2,736.84,13,56.68,5.9
CUST046355,23,70280,Silver,4.8,3249.72,34,95.58,7.1
CUST046356,73,27523,Free,0.5,56.55,1,56.55,2.0
CUST046357,46,83359,Bronze,3.6,1504.99,19,79.21,5.3
CUST046358,50,84222,Bronze,4.1,1269.52,14,90.68,3.4
CUST046359,70,82077,Bronze,0.6,195.4,2,97.7,3.3
CUST046360,18,185678,Platinum,4.0,25917.76,88,294.52,22.0
CUST046361,64,60077,Bronze,1.1,345.12,6,57.52,5.5
CUST046362,65,49599,Bronze,4.3,1478.34,18,82.13,4.2
CUST046363,71,42244,Free,2.6,283.8,6,47.3,2.3
CUST046364,24,65364,Free,2.4,199.14,3,66.38,1.2
CUST046365,39,77809,Silver,6.4,2282.16,37,61.68,5.8
CUST046366,49,86599,Gold,1.5,1986.53,13,152.81,8.7
CUST046367,31,40173,Free,2.4,151.8,3,50.6,1.2
CUST046368,74,93098,Gold,5.1,8773.92,81,108.32,15.9
CUST046369,68,19053,Bronze,4.9,1046.92,28,37.39,5.7
CUST046370,41,45421,Bronze,5.0,1796.08,26,69.08,5.2
CUST046371,36,35821,Free,4.8,544.24,8,68.03,1.7
CUST046372,44,40588,Bronze,0.9,182.56,4,45.64,4.4
CUST046373,40,146859,Platinum,2.2,9816.0,40,245.4,18.2
CUST046374,62,29855,Free,2.1,54.42,1,54.42,0.5
CUST046375,38,31238,Free,5.4,497.97,9,55.33,1.7
CUST046376,61,61260,Silver,2.1,855.2,10,85.52,4.8
CUST046377,46,38589,Free,5.2,265.85,5,53.17,1.0
CUST046378,18,54073,Free,0.6,50.41,1,50.41,1.7
CUST046379,48,41698,Free,2.8,149.1,2,74.55,0.7
CUST046380,44,111625,Platinum,0.6,2035.54,13,156.58,21.7
CUST046381,61,74188,Bronze,2.5,412.7,5,82.54,2.0
CUST046382,53,50084,Free,6.1,720.18,9,80.02,1.5
CUST046383,44,23566,Free,4.4,112.95,3,37.65,0.7
CUST046384,32,18697,Free,4.3,166.0,4,41.5,0.9
CUST046385,42,69430,Bronze,3.3,735.48,12,61.29,3.6
CUST046386,65,22806,Free,1.5,115.56,3,38.52,2.0
CUST046387,32,63787,Bronze,5.2,856.44,13,65.88,2.5
CUST046388,57,61638,Gold,3.7,4410.64,52,84.82,14.1
CUST046389,36,60455,Silver,3.0,2011.24,22,91.42,7.3
CUST046390,64,71768,Bronze,1.9,610.47,7,87.21,3.7
CUST046391,67,92582,Silver,1.6,815.84,8,101.98,5.0
CUST046392,28,48334,Silver,0.3,119.02,2,59.51,6.7
CUST046393,58,25239,Free,1.3,53.7,1,53.7,0.8
CUST046394,50,69343,Bronze,0.4,89.91,1,89.91,2.5
CUST046395,58,118417,Gold,1.3,3065.58,21,145.98,16.2
CUST046396,40,75698,Gold,2.2,2471.28,24,102.97,10.9
CUST046397,29,76324,Bronze,6.1,2556.8,34,75.2,5.6
CUST046398,19,20729,Free,2.0,113.64,2,56.82,1.0
CUST046399,60,42005,Free,1.8,69.11,1,69.11,0.6
CUST046400,38,79880,Bronze,1.3,436.92,6,72.82,4.6
CUST046401,31,60069,Bronze,0.4,60.56,1,60.56,2.5
CUST046402,51,40241,Free,3.2,268.76,4,67.19,1.2
CUST046403,32,55674,Free,2.1,424.7,5,84.94,2.4
CUST046404,38,22844,Free,1.5,122.88,3,40.96,2.0
CUST046405,40,51750,Free,5.9,801.46,11,72.86,1.9
CUST046406,38,160344,Platinum,1.9,9374.4,40,234.36,21.1
CUST046407,67,61998,Free,0.7,58.44,1,58.44,1.4
CUST046408,31,15507,Free,1.8,220.9,5,44.18,2.8
CUST046409,38,39851,Bronze,5.3,701.76,12,58.48,2.3
CUST046410,29,50639,Silver,3.2,1219.8,20,60.99,6.2
CUST046411,59,72534,Silver,3.9,1832.67,21,87.27,5.4
CUST046412,63,109711,Platinum,3.2,17506.4,79,221.6,24.7
CUST046413,71,48767,Free,2.0,317.46,6,52.91,3.0
CUST046414,64,89544,Gold,3.8,5808.63,37,156.99,9.7
CUST046415,22,136400,Gold,2.3,6098.71,37,164.83,16.1
CUST046416,19,82414,Bronze,3.3,1947.96,18,108.22,5.5
CUST046417,39,194023,Platinum,3.5,16972.48,56,303.08,16.0
CUST046418,23,63940,Free,3.5,145.78,2,72.89,0.6
CUST046419,61,40353,Free,3.6,471.8,10,47.18,2.8
CUST046420,19,78874,Silver,0.8,407.76,6,67.96,7.5
CUST046421,46,74573,Gold,5.2,8137.32,86,94.62,16.5
CUST046422,53,52766,Free,3.3,770.58,9,85.62,2.7
CUST046423,24,42060,Silver,1.2,594.48,8,74.31,6.7
CUST046424,33,138174,Gold,5.4,8187.28,58,141.16,10.7
CUST046425,50,38546,Free,5.0,531.6,10,53.16,2.0
CUST046426,50,59486,Free,5.4,643.79,7,91.97,1.3
CUST046427,31,62228,Silver,6.0,2298.05,41,56.05,6.8
CUST046428,60,87971,Bronze,1.8,519.95,5,103.99,2.8
CUST046429,29,44330,Free,4.2,348.4,5,69.68,1.2
CUST046430,60,103905,Gold,2.1,4493.28,37,121.44,17.6
CUST046431,23,41056,Free,5.8,573.7,10,57.37,1.7
CUST046432,72,53155,Free,0.7,63.87,1,63.87,1.4
CUST046433,29,65316,Gold,4.1,5399.46,54,99.99,13.2
CUST046434,70,111546,Bronze,5.9,1596.0,14,114.0,2.4
CUST046435,48,63604,Bronze,3.9,876.7,11,79.7,2.8
CUST046436,29,67217,Bronze,4.4,1666.4,20,83.32,4.5
CUST046437,27,48316,Silver,1.6,652.41,9,72.49,5.6
CUST046438,57,43239,Free,4.2,628.83,9,69.87,2.1
CUST046439,44,57879,Free,4.1,374.65,5,74.93,1.2
CUST046440,69,102206,Gold,2.0,5234.88,32,163.59,16.0
CUST046441,68,84764,Silver,2.5,1257.6,12,104.8,4.8
CUST046442,24,35178,Free,4.9,545.76,12,45.48,2.4
CUST046443,63,62988,Bronze,2.8,625.31,7,89.33,2.5
CUST046444,53,28343,Free,4.9,224.1,5,44.82,1.0
CUST046445,50,83431,Silver,1.8,1115.66,14,79.69,7.8
CUST046446,44,26729,Free,1.8,169.11,3,56.37,1.7
CUST046447,25,32763,Free,2.6,296.52,6,49.42,2.3
CUST046448,22,98454,Silver,5.8,5508.54,54,102.01,9.3
CUST046449,25,179786,Platinum,3.3,34938.24,96,363.94,29.1
CUST046450,57,34772,Free,5.4,725.4,13,55.8,2.4
CUST046451,38,147622,Gold,6.3,11098.08,56,198.18,8.9
CUST046452,41,74569,Free,1.8,298.28,4,74.57,2.2
CUST046453,24,75556,Silver,4.0,1507.42,23,65.54,5.8
CUST046454,36,90199,Bronze,6.2,1377.0,20,68.85,3.2
CUST046455,48,50214,Silver,5.5,2435.34,37,65.82,6.7
CUST046456,53,24728,Free,3.2,108.7,2,54.35,0.6
