CustomerID,WebsiteVisits,AppUsage,SupportCalls,Complaints,Reviews,WishlistCount,CartAbandonment,SatisfactionScore
CUST037389,21,234.1,1,0,9,9,3,3.5
CUST037390,16,134.5,3,1,4,8,3,3.6
CUST037391,26,113.3,4,1,0,7,6,3.5
CUST037392,12,115.7,4,1,3,1,1,2.4
CUST037393,20,172.8,5,1,4,7,3,3.8
CUST037394,20,67.7,5,3,1,7,7,2.3
CUST037395,19,48.9,4,0,4,5,4,2.5
CUST037396,28,225.8,7,4,2,3,4,1.7
CUST037397,34,203.0,2,1,5,8,2,3.3
CUST037398,34,304.7,1,0,2,5,0,4.4
CUST037399,19,184.7,6,2,1,6,7,2.8
CUST037400,24,280.9,1,0,4,7,1,4.5
CUST037401,39,264.6,6,1,4,5,3,3.1
CUST037402,28,71.2,6,2,5,2,1,3.5
CUST037403,26,303.4,4,2,1,5,1,1.9
CUST037404,36,399.8,3,1,3,9,3,3.0
CUST037405,31,167.4,4,3,3,7,0,4.3
CUST037406,19,152.4,3,0,3,7,3,4.3
CUST037407,19,217.4,5,2,4,5,4,3.0
CUST037408,21,247.4,1,0,7,5,2,4.5
CUST037409,37,165.0,1,0,5,5,3,4.6
CUST037410,21,249.9,6,1,3,3,4,3.3
CUST037411,10,81.3,1,0,2,7,2,4.8
CUST037412,10,116.7,3,1,5,12,3,3.8
CUST037413,16,153.7,3,1,3,4,2,3.9
CUST037414,11,121.5,4,2,5,3,2,3.5
CUST037415,16,190.5,5,1,1,5,5,2.3
CUST037416,18,55.7,4,4,7,5,2,2.5
CUST037417,53,188.8,3,0,1,3,2,3.6
CUST037418,12,121.3,0,0,5,6,1,3.5
CUST037419,15,140.0,4,0,3,8,5,2.6
CUST037420,17,136.3,4,0,2,9,3,4.4
CUST037421,16,182.1,5,0,3,6,3,3.9
CUST037422,50,256.6,3,2,5,7,1,4.7
CUST037423,34,212.5,6,6,3,8,6,3.5
CUST037424,28,91.8,2,3,7,4,3,2.7
CUST037425,33,151.0,3,0,3,7,2,3.4
CUST037426,18,143.4,8,4,3,8,2,3.6
CUST037427,24,74.7,5,1,1,8,2,3.6
CUST037428,30,348.2,5,2,4,9,5,3.2
CUST037429,5,19.9,2,0,5,5,5,3.9
CUST037430,8,51.3,4,2,4,2,4,2.7
CUST037431,32,327.2,2,0,2,7,3,3.9
CUST037432,13,90.7,0,0,7,11,1,5.0
CUST037433,21,163.7,4,0,1,5,4,4.5
CUST037434,21,212.9,3,2,5,3,2,4.3
CUST037435,14,109.0,4,2,7,5,3,3.1
CUST037436,12,44.5,4,3,3,9,1,4.5
CUST037437,15,110.0,1,0,9,4,1,3.5
CUST037438,11,91.7,3,0,3,5,1,4.0
CUST037439,16,59.8,4,2,4,8,2,2.6
CUST037440,32,162.3,2,1,2,7,2,3.1
CUST037441,50,376.2,2,2,4,11,1,3.6
CUST037442,44,268.9,0,0,3,4,5,2.9
CUST037443,18,161.5,3,3,4,9,2,3.6
CUST037444,26,241.8,5,2,2,7,3,2.8
CUST037445,3,28.4,1,0,5,7,2,3.7
CUST037446,40,437.5,4,2,2,7,6,2.8
CUST037447,21,192.3,3,1,1,3,4,3.1
CUST037448,16,87.6,2,1,5,3,3,2.4
CUST037449,30,135.2,1,1,7,6,1,5.0
CUST037450,12,110.9,6,2,1,2,5,2.8
CUST037451,8,57.2,2,0,3,6,1,4.7
CUST037452,33,286.7,1,0,7,3,3,4.0
CUST037453,25,139.8,2,1,7,7,1,4.8
CUST037454,21,57.2,6,2,0,9,1,2.6
CUST037455,13,75.9,3,1,7,10,1,3.8
CUST037456,18,76.8,2,1,2,6,2,4.3
CUST037457,26,164.0,1,0,6,0,3,3.5
CUST037458,14,37.9,4,0,5,6,0,3.4
CUST037459,22,230.0,4,2,5,6,1,4.1
CUST037460,9,28.0,3,1,4,0,3,2.9
CUST037461,37,196.6,1,0,2,2,1,4.0
CUST037462,13,54.7,7,2,4,5,1,2.7
CUST037463,18,70.9,2,1,7,6,1,3.7
CUST037464,22,250.3,1,0,4,5,0,3.6
CUST037465,4,42.4,0,0,4,5,0,4.6
CUST037466,18,97.0,4,1,2,2,2,2.7
CUST037467,23,82.0,0,0,2,4,3,5.0
CUST037468,9,34.9,3,3,1,5,7,3.0
CUST037469,23,196.4,6,7,8,6,2,3.9
CUST037470,13,145.2,10,4,1,4,2,2.8
CUST037471,14,73.5,3,0,0,5,5,2.5
CUST037472,30,325.7,3,2,1,5,1,3.6
CUST037473,12,41.0,3,0,4,4,3,3.1
CUST037474,16,178.4,1,0,2,4,2,4.3
CUST037475,17,144.8,2,3,2,6,0,4.0
CUST037476,24,103.4,5,2,2,3,4,3.4
CUST037477,21,133.9,1,1,9,3,1,4.1
CUST037478,8,32.9,4,1,6,4,3,4.6
CUST037479,22,56.5,3,1,6,3,2,3.8
CUST037480,19,153.7,3,1,7,2,3,3.7
CUST037481,17,113.7,4,0,6,5,5,4.6
CUST037482,10,45.4,1,2,8,7,1,4.8
CUST037483,8,40.9,5,2,3,5,12,2.9
CUST037484,35,93.2,5,0,4,5,3,3.6
CUST037485,14,92.8,3,2,4,4,1,4.0
CUST037486,17,184.6,3,1,3,9,2,4.3
CUST037487,26,172.5,2,1,4,5,2,3.3
CUST037488,19,65.1,6,2,6,7,1,3.6
CUST037489,11,63.0,2,1,9,9,0,4.4
CUST037490,16,84.1,3,0,2,5,3,3.0
CUST037491,6,62.1,2,0,4,5,3,3.8
CUST037492,24,195.5,5,3,2,6,3,2.9
CUST037493,16,131.0,4,3,1,3,5,2.7
CUST037494,27,98.5,1,0,7,8,1,3.7
CUST037495,33,256.8,3,1,4,1,0,3.2
CUST037496,5,57.3,0,0,4,5,0,2.6
CUST037497,26,129.1,5,3,4,11,6,3.4
CUST037498,15,113.5,2,0,2,8,3,2.4
CUST037499,14,96.9,7,3,2,4,2,3.7
CUST037500,20,194.2,3,1,4,8,3,3.4
CUST037501,18,86.3,2,1,4,5,2,4.0
CUST037502,9,65.1,5,0,3,9,1,3.1
CUST037503,16,162.2,4,2,1,13,0,3.8
CUST037504,22,133.0,1,0,3,2,5,3.8
CUST037505,40,114.6,8,4,7,7,3,3.1
CUST037506,14,86.1,5,3,1,4,4,3.2
CUST037507,19,103.9,0,0,3,7,2,4.1
CUST037508,17,194.0,1,0,6,10,0,4.9
CUST037509,25,104.9,4,4,3,6,4,2.9
CUST037510,21,224.7,5,1,4,4,6,2.4
CUST037511,27,306.9,2,1,2,9,4,3.5
CUST037512,16,188.1,3,2,8,4,1,4.5
CUST037513,20,156.8,3,1,4,4,1,4.1
CUST037514,9,96.8,3,3,4,9,1,3.7
CUST037515,10,113.6,3,0,2,5,5,2.0
CUST037516,27,168.2,2,1,4,2,5,3.2
CUST037517,21,152.8,0,0,3,7,5,3.7
CUST037518,9,91.3,2,0,7,5,0,4.5
CUST037519,26,123.3,4,1,7,8,2,3.0
CUST037520,12,109.7,4,1,5,5,1,5.0
CUST037521,18,187.5,1,0,8,10,2,3.7
CUST037522,28,72.9,7,2,1,4,1,3.6
CUST037523,34,358.8,1,0,8,1,2,4.1
CUST037524,18,139.0,3,0,4,7,4,3.6
CUST037525,23,180.6,6,6,7,0,1,4.3
CUST037526,24,97.9,8,3,2,4,0,2.4
CUST037527,24,279.5,0,0,4,9,1,4.2
CUST037528,42,350.5,3,2,6,6,1,3.9
CUST037529,36,328.8,1,1,5,4,2,3.8
CUST037530,38,324.9,1,0,4,4,0,4.6
CUST037531,26,266.9,5,1,4,8,3,4.0
CUST037532,10,52.2,2,2,5,5,3,3.6
CUST037533,25,96.2,6,2,5,3,1,3.5
CUST037534,27,167.4,2,0,3,8,2,4.0
CUST037535,26,112.3,2,1,4,4,4,4.6
CUST037536,9,34.8,3,0,3,4,1,2.4
CUST037537,17,87.9,3,0,2,7,2,2.8
CUST037538,22,122.7,10,3,1,3,5,2.1
CUST037539,16,66.7,6,2,2,4,1,2.2
CUST037540,7,50.9,3,2,3,10,2,4.6
CUST037541,13,113.7,2,3,7,6,2,4.2
CUST037542,15,176.8,4,1,3,6,1,2.7
CUST037543,25,234.1,2,1,2,5,0,4.8
CUST037544,42,340.6,2,0,8,7,3,3.5
CUST037545,28,255.7,2,0,3,5,2,3.6
CUST037546,26,178.0,7,3,2,5,2,1.2
CUST037547,33,213.3,2,0,2,5,3,4.1
CUST037548,22,161.7,1,1,8,6,0,4.9
CUST037549,28,218.4,1,1,6,5,1,4.1
CUST037550,20,103.0,4,0,6,6,4,3.6
CUST037551,22,242.2,2,3,4,8,1,5.0
CUST037552,25,170.2,2,1,1,7,3,3.7
CUST037553,23,268.9,4,1,5,6,1,4.3
CUST037554,23,74.2,3,0,7,6,4,4.0
CUST037555,19,128.8,1,1,1,6,1,4.7
CUST037556,19,84.9,4,1,6,4,3,4.3
CUST037557,25,254.1,1,1,3,8,0,4.3
CUST037558,15,45.9,5,4,5,11,0,3.5
CUST037559,43,366.7,4,1,6,3,3,2.9
CUST037560,11,44.8,4,1,7,7,2,3.4
CUST037561,18,184.2,3,1,2,5,3,3.5
CUST037562,12,141.3,5,1,3,3,3,3.0
CUST037563,4,43.7,6,2,4,12,0,3.6
CUST037564,40,463.1,0,0,4,5,3,3.6
CUST037565,41,383.4,3,0,2,8,1,4.3
CUST037566,33,228.1,3,0,2,6,3,3.7
CUST037567,35,249.1,6,1,1,0,4,3.0
CUST037568,16,139.6,1,0,8,8,1,4.5
CUST037569,13,146.0,3,2,6,9,5,4.8
CUST037570,9,42.8,5,3,5,5,6,3.3
CUST037571,42,253.3,0,0,6,9,0,4.7
CUST037572,27,280.8,3,0,4,2,2,2.8
CUST037573,8,90.1,0,0,2,7,4,4.1
CUST037574,28,84.1,0,0,3,6,2,3.7
CUST037575,30,105.0,5,1,5,9,5,4.1
CUST037576,19,52.3,6,1,4,6,3,2.0
CUST037577,26,134.5,10,3,1,2,3,3.3
CUST037578,9,27.9,5,1,4,4,6,3.0
CUST037579,11,74.9,4,2,2,5,4,4.1
CUST037580,18,199.4,5,3,3,4,3,3.5
CUST037581,48,276.5,3,2,10,9,1,3.9
CUST037582,28,154.2,1,0,6,10,1,4.8
CUST037583,15,62.9,6,2,2,4,5,2.8
CUST037584,31,323.2,10,3,4,6,2,2.5
CUST037585,14,161.2,4,2,4,3,4,3.2
CUST037586,11,29.3,4,0,4,10,4,1.0
CUST037587,8,84.1,3,2,5,6,2,1.3
CUST037588,16,160.5,2,1,3,6,3,4.7
CUST037589,15,179.4,3,0,3,5,0,4.6
CUST037590,18,50.5,6,1,4,2,1,3.2
CUST037591,11,46.5,3,2,7,7,0,3.5
CUST037592,9,60.0,3,2,5,6,0,3.6
CUST037593,19,59.3,0,0,5,10,0,4.8
CUST037594,22,84.3,4,2,4,7,2,2.6
CUST037595,46,336.1,2,1,3,2,2,4.0
CUST037596,50,129.0,5,6,6,5,2,3.5
CUST037597,26,265.9,6,1,8,2,1,2.7
CUST037598,33,163.8,3,3,5,2,4,2.4
CUST037599,24,116.3,5,3,4,5,6,3.0
CUST037600,21,126.1,5,6,3,8,5,3.8
CUST037601,21,244.1,3,1,3,8,4,4.9
CUST037602,15,75.3,5,0,5,3,2,4.9
CUST037603,17,89.8,2,0,3,7,0,3.5
CUST037604,27,126.0,3,2,2,5,5,2.7
CUST037605,31,344.0,5,3,3,5,1,3.2
CUST037606,26,180.6,1,0,4,7,3,3.2
CUST037607,32,199.2,3,2,10,4,5,3.7
CUST037608,14,48.5,3,2,2,4,4,3.4
CUST037609,20,65.4,7,4,2,3,3,2.9
CUST037610,14,114.5,5,2,2,5,1,2.9
CUST037611,34,128.4,8,3,2,4,4,2.4
CUST037612,16,190.0,4,2,3,3,2,3.5
CUST037613,34,336.1,6,2,2,2,4,2.4
CUST037614,45,475.7,0,0,3,5,3,3.9
CUST037615,7,36.8,4,2,4,4,0,4.1
CUST037616,24,197.9,5,0,3,4,4,2.6
CUST037617,27,91.6,4,1,4,8,3,3.0
CUST037618,17,175.0,3,1,6,4,3,3.7
CUST037619,29,86.9,4,1,4,9,3,3.6
CUST037620,42,292.3,5,3,3,9,5,3.4
CUST037621,36,317.6,1,0,4,4,2,3.7
CUST037622,26,143.7,4,2,3,4,3,2.2
CUST037623,19,166.9,5,4,4,6,2,3.1
CUST037624,10,91.3,2,2,3,5,1,4.5
CUST037625,22,66.3,5,0,2,3,2,2.8
CUST037626,10,118.7,3,1,2,5,2,3.5
CUST037627,36,153.6,4,3,4,10,2,3.8
CUST037628,35,222.8,7,1,7,5,6,3.8
CUST037629,31,313.4,2,0,5,3,4,2.7
CUST037630,15,152.5,2,1,6,7,1,4.6
CUST037631,39,227.1,1,0,4,12,1,5.0
CUST037632,21,99.9,5,2,3,7,4,3.3
CUST037633,10,56.9,3,0,4,6,6,3.1
CUST037634,14,84.4,1,0,4,10,3,4.0
CUST037635,30,83.1,3,1,2,6,2,4.1
CUST037636,19,197.9,3,0,2,6,5,3.7
CUST037637,7,37.5,4,1,4,5,1,3.8
CUST037638,26,146.2,2,0,3,8,3,3.4
CUST037639,22,212.2,3,3,6,7,3,3.3
CUST037640,40,199.4,3,0,0,1,5,2.8
CUST037641,24,223.1,3,3,7,5,5,3.7
CUST037642,14,167.7,3,2,4,1,2,3.5
CUST037643,30,155.6,7,3,2,3,0,3.9
CUST037644,15,117.9,3,1,5,7,3,3.0
CUST037645,31,141.7,3,0,6,5,2,3.3
CUST037646,14,37.7,6,2,4,7,6,2.8
CUST037647,18,118.2,2,2,4,7,1,3.7
CUST037648,17,169.1,2,1,7,9,4,3.5
CUST037649,20,216.5,3,2,6,10,1,4.5
CUST037650,14,130.1,0,0,7,6,4,2.8
CUST037651,19,81.8,3,0,4,4,3,3.4
CUST037652,29,276.9,0,0,0,3,3,3.4
CUST037653,15,98.1,2,0,5,2,1,2.8
CUST037654,35,274.5,4,1,3,7,3,3.1
CUST037655,11,32.3,5,0,7,5,3,3.3
CUST037656,13,84.1,3,0,3,12,1,4.7
CUST037657,21,195.0,6,2,1,8,4,2.2
CUST037658,25,215.5,2,1,0,4,2,3.4
CUST037659,29,250.6,4,1,6,3,6,3.3
CUST037660,12,92.7,1,0,4,9,2,4.1
CUST037661,31,252.8,9,2,2,4,5,2.0
CUST037662,23,213.4,2,0,6,4,0,3.7
CUST037663,13,112.3,4,2,4,7,1,3.7
CUST037664,17,84.3,0,0,8,7,0,4.4
CUST037665,15,85.3,5,1,4,4,0,2.6
CUST037666,25,222.6,3,0,2,5,1,4.5
CUST037667,31,105.4,1,0,1,7,1,3.8
CUST037668,37,232.5,10,2,3,5,4,2.5
CUST037669,15,50.6,8,2,3,5,6,3.4
CUST037670,29,308.5,5,3,2,3,1,2.6
CUST037671,13,53.8,2,0,2,3,4,3.9
CUST037672,14,52.3,4,4,6,5,0,3.1
CUST037673,12,111.2,3,1,6,6,4,2.6
CUST037674,18,105.3,2,0,1,3,1,4.1
CUST037675,22,260.0,3,2,5,4,4,3.6
CUST037676,27,237.7,4,1,3,6,4,4.3
CUST037677,20,146.6,1,1,5,5,1,3.4
CUST037678,24,258.9,1,0,7,7,3,4.4
CUST037679,10,61.8,6,2,6,1,2,3.8
CUST037680,9,54.6,6,0,2,3,2,3.2
CUST037681,19,198.5,5,3,8,12,2,3.6
CUST037682,15,168.9,4,4,3,5,3,3.0
CUST037683,22,69.1,3,2,3,5,3,3.9
CUST037684,27,99.0,8,3,4,2,1,2.7
CUST037685,43,314.5,1,0,1,8,1,3.9
CUST037686,17,66.8,4,2,0,9,4,4.1
CUST037687,21,138.2,5,4,2,6,3,2.4
CUST037688,16,172.0,1,0,2,4,1,3.7
CUST037689,25,246.2,2,1,4,6,0,3.8
CUST037690,23,136.8,1,0,2,5,5,2.9
CUST037691,20,222.9,1,2,1,4,2,2.9
CUST037692,21,134.1,3,1,1,8,1,5.0
CUST037693,6,25.0,2,1,8,5,1,3.9
CUST037694,36,334.2,5,1,6,4,3,3.4
CUST037695,7,43.3,3,0,5,10,2,4.0
CUST037696,15,178.0,1,1,9,7,3,3.9
CUST037697,8,83.1,5,1,1,4,4,2.9
CUST037698,33,296.2,0,0,3,9,1,5.0
CUST037699,16,57.2,6,3,6,4,2,3.7
CUST037700,25,249.7,2,1,0,3,2,4.1
CUST037701,25,287.5,0,0,3,3,4,3.9
CUST037702,34,374.2,5,0,2,6,1,2.9
CUST037703,16,132.9,7,2,3,10,1,2.8
CUST037704,38,326.8,4,0,1,6,1,2.7
CUST037705,18,99.2,4,2,7,2,5,3.5
CUST037706,19,206.8,5,0,2,6,4,2.5
CUST037707,14,55.2,6,1,1,8,4,2.7
CUST037708,12,65.9,3,1,2,5,4,4.3
CUST037709,15,75.1,2,0,5,3,3,2.8
CUST037710,8,92.0,2,1,3,4,1,3.6
CUST037711,8,21.3,4,1,2,9,1,3.3
CUST037712,27,232.1,1,1,5,9,2,3.6
CUST037713,28,309.8,5,1,3,4,8,4.0
CUST037714,10,119.0,5,1,3,1,2,1.9
CUST037715,26,139.2,2,0,1,6,0,3.1
CUST037716,23,107.9,4,1,3,1,5,3.4
CUST037717,20,170.2,2,3,1,4,4,2.8
CUST037718,6,48.8,2,0,6,5,2,4.7
CUST037719,38,304.8,3,0,2,7,1,3.8
CUST037720,22,111.5,5,1,3,5,4,2.0
CUST037721,20,194.1,5,1,3,8,3,2.8
CUST037722,46,522.4,1,0,5,7,2,4.8
CUST037723,45,206.9,3,1,3,6,2,3.0
CUST037724,19,116.5,8,2,3,3,4,2.8
CUST037725,23,252.0,7,3,3,9,2,3.5
CUST037726,16,188.6,3,1,3,7,4,5.0
CUST037727,10,95.1,3,2,6,8,1,4.0
CUST037728,32,191.8,1,0,7,8,4,4.1
CUST037729,12,51.9,5,3,1,1,4,2.4
CUST037730,13,80.3,7,1,1,4,7,2.5
CUST037731,26,126.4,4,0,7,9,1,3.5
CUST037732,12,132.3,5,1,3,7,1,3.2
CUST037733,22,60.8,2,0,3,5,2,3.6
CUST037734,9,89.0,3,1,3,1,3,3.5
CUST037735,14,67.1,2,0,2,6,1,2.9
CUST037736,21,172.9,6,6,2,7,1,3.8
CUST037737,24,69.2,3,0,3,1,2,5.0
CUST037738,4,14.2,3,0,6,7,4,2.7
CUST037739,19,108.3,1,0,1,4,6,3.6
CUST037740,12,83.1,4,4,2,4,1,2.8
CUST037741,45,454.1,1,2,1,7,1,4.0
CUST037742,20,58.8,1,2,7,7,3,3.3
CUST037743,21,81.3,2,2,2,5,1,3.7
CUST037744,20,151.9,4,1,4,8,0,3.4
CUST037745,21,168.4,2,0,5,6,3,3.2
CUST037746,26,145.9,2,0,1,2,6,2.6
CUST037747,26,274.9,0,0,4,3,2,4.6
CUST037748,44,441.2,1,0,6,10,1,4.3
CUST037749,23,253.1,1,1,3,7,0,4.2
CUST037750,13,132.5,2,1,4,10,1,3.9
CUST037751,22,206.1,9,4,6,12,3,4.0
CUST037752,23,110.1,11,5,4,1,1,1.5
CUST037753,24,153.8,4,2,2,9,3,4.2
CUST037754,14,87.3,4,3,3,9,0,2.7
CUST037755,21,167.8,3,0,3,7,3,2.7
CUST037756,26,222.0,3,1,0,4,3,3.4
CUST037757,15,159.1,4,2,5,4,4,2.8
CUST037758,21,210.3,2,0,4,7,1,4.2
CUST037759,11,70.9,1,0,3,7,1,4.8
CUST037760,36,355.3,5,2,5,8,0,4.6
CUST037761,15,117.7,3,2,2,6,4,3.9
CUST037762,24,248.5,2,2,4,5,0,3.3
CUST037763,10,73.5,1,1,4,9,0,4.9
CUST037764,13,63.4,3,0,5,5,2,4.0
CUST037765,24,213.8,5,4,2,2,6,2.5
CUST037766,11,40.0,2,4,3,6,4,3.8
CUST037767,19,204.3,8,7,3,4,7,2.1
CUST037768,27,173.1,7,1,4,5,0,3.7
CUST037769,32,317.4,4,2,3,6,2,4.4
CUST037770,21,64.7,5,1,2,5,6,3.2
CUST037771,19,116.2,6,2,3,6,2,3.8
CUST037772,22,151.9,5,2,1,7,6,1.5
CUST037773,10,115.0,3,1,2,3,3,3.5
CUST037774,21,75.5,5,1,4,7,3,4.7
CUST037775,11,96.9,3,2,7,6,1,4.5
CUST037776,14,154.4,5,3,3,4,1,3.8
CUST037777,18,89.2,5,3,2,4,7,2.2
CUST037778,15,118.2,2,2,4,3,2,4.5
CUST037779,18,54.4,2,1,3,7,2,3.1
CUST037780,21,173.9,2,0,1,4,0,3.3
CUST037781,27,69.9,6,1,5,8,2,3.6
CUST037782,11,108.0,6,2,4,9,4,3.6
CUST037783,21,61.3,1,0,6,8,5,4.7
CUST037784,40,360.4,1,0,3,1,3,2.2
CUST037785,17,136.8,9,3,3,6,5,3.2
CUST037786,29,237.7,2,2,6,6,3,3.4
CUST037787,20,87.9,2,0,5,5,2,4.6
CUST037788,12,97.6,5,2,5,7,2,4.2
CUST037789,22,125.6,2,2,1,5,3,2.6
CUST037790,35,156.1,5,0,2,5,4,3.3
CUST037791,13,137.2,4,0,4,5,1,3.9
CUST037792,36,147.0,3,1,3,12,5,3.7
CUST037793,49,494.4,4,0,4,9,1,4.2
CUST037794,52,439.7,4,2,3,2,3,2.7
CUST037795,50,283.4,6,2,3,3,5,2.3
CUST037796,34,165.9,3,1,3,8,4,3.9
CUST037797,17,159.8,5,3,5,8,2,3.4
CUST037798,9,85.0,2,1,6,1,0,4.5
CUST037799,36,422.7,3,0,3,2,1,2.7
CUST037800,31,209.4,5,1,5,2,4,3.8
CUST037801,8,42.7,3,1,1,7,2,2.4
CUST037802,33,387.6,5,0,4,5,8,3.5
CUST037803,9,103.7,4,1,2,7,5,3.7
CUST037804,19,189.4,2,1,3,5,0,3.6
CUST037805,9,77.8,4,5,2,7,1,3.8
CUST037806,21,133.0,3,0,2,8,1,3.4
CUST037807,24,250.8,5,0,5,6,1,2.7
CUST037808,29,140.8,3,1,5,3,2,3.6
CUST037809,17,153.0,7,5,4,4,8,2.0
CUST037810,33,146.7,3,0,1,6,2,2.6
CUST037811,24,175.5,1,0,2,5,5,3.1
CUST037812,25,255.7,3,2,6,3,0,4.4
CUST037813,25,157.2,1,0,5,3,1,3.9
CUST037814,11,65.8,3,2,1,6,5,3.4
CUST037815,18,183.6,4,1,5,2,1,3.3
CUST037816,10,84.9,3,1,3,7,7,2.3
CUST037817,28,268.6,1,1,2,3,2,3.4
CUST037818,6,63.5,3,3,3,6,1,3.6
CUST037819,31,99.5,4,0,1,6,1,3.4
CUST037820,10,99.3,2,0,4,3,0,4.2
CUST037821,19,202.8,0,0,7,6,1,5.0
CUST037822,18,52.2,0,0,1,8,2,4.9
CUST037823,7,58.5,2,0,2,14,1,4.0
CUST037824,26,249.5,1,0,5,7,0,5.0
CUST037825,23,113.6,7,3,3,3,5,3.7
CUST037826,15,101.0,7,5,4,7,2,1.9
CUST037827,24,264.0,0,0,3,6,2,3.7
CUST037828,22,144.9,0,0,3,7,0,3.5
CUST037829,28,329.9,4,0,2,8,4,3.5
CUST037830,25,171.7,6,1,2,2,3,2.5
CUST037831,27,229.1,1,0,3,8,0,5.0
CUST037832,21,238.1,2,0,4,3,2,3.2
CUST037833,17,69.3,7,5,3,4,6,2.3
CUST037834,14,125.8,10,4,2,3,3,1.5
CUST037835,24,287.0,5,4,4,6,3,2.4
CUST037836,23,104.5,1,0,1,4,3,3.0
CUST037837,24,267.4,3,2,3,2,1,4.0
CUST037838,29,301.5,2,1,7,6,0,3.1
CUST037839,42,157.6,3,1,4,5,2,4.0
CUST037840,13,100.8,4,0,4,8,2,3.2
CUST037841,24,264.7,2,2,3,5,0,3.3
CUST037842,18,138.6,6,3,3,4,1,3.1
CUST037843,8,46.9,6,1,5,3,4,3.1
CUST037844,22,243.2,4,1,1,5,4,2.9
CUST037845,27,80.7,6,4,5,3,4,3.8
CUST037846,15,123.9,4,4,0,5,1,4.4
CUST037847,10,107.3,1,1,5,9,2,4.8
CUST037848,32,93.1,4,2,3,4,3,2.5
CUST037849,26,200.2,3,1,0,6,6,2.3
CUST037850,39,175.2,8,4,5,6,4,3.0
CUST037851,30,185.2,8,3,4,3,2,2.7
CUST037852,25,149.9,1,1,10,6,0,4.7
CUST037853,17,180.5,4,1,5,5,2,2.9
CUST037854,37,217.2,1,0,4,9,0,3.4
CUST037855,21,173.9,7,2,4,6,8,3.0
CUST037856,20,150.0,6,1,4,4,1,3.6
CUST037857,14,109.1,3,2,0,6,3,3.0
CUST037858,19,169.4,2,0,1,7,4,3.3
CUST037859,27,164.1,4,1,3,6,4,4.0
CUST037860,24,66.4,2,0,1,5,1,2.9
CUST037861,30,157.3,5,1,5,10,2,3.3
CUST037862,19,119.1,1,0,8,6,1,4.1
CUST037863,6,63.5,5,0,7,5,3,2.8
CUST037864,17,184.5,5,0,4,3,1,2.7
CUST037865,12,79.1,4,1,2,7,0,3.9
CUST037866,18,199.6,0,0,5,6,5,3.8
CUST037867,7,65.5,1,0,6,9,5,5.0
CUST037868,26,230.9,3,2,3,3,1,4.1
CUST037869,26,101.1,2,0,4,7,3,3.7
CUST037870,18,138.0,1,0,9,8,5,4.3
CUST037871,49,314.5,3,1,5,2,1,4.1
CUST037872,24,275.4,5,1,2,10,2,4.7
CUST037873,12,132.0,7,1,6,8,2,2.9
CUST037874,25,204.6,6,5,6,1,2,3.3
CUST037875,32,220.8,7,5,4,4,6,2.0
CUST037876,55,646.7,5,2,1,3,3,3.4
CUST037877,33,267.1,4,0,1,3,3,3.6
CUST037878,23,101.8,5,2,4,3,2,3.0
CUST037879,32,180.3,3,0,3,8,3,4.0
CUST037880,23,267.2,7,4,2,3,5,2.3
CUST037881,30,290.1,2,2,4,7,5,4.2
CUST037882,24,94.7,6,0,4,6,4,2.9
CUST037883,20,192.1,4,1,2,2,5,3.2
CUST037884,21,198.4,4,2,4,3,5,2.5
CUST037885,16,68.6,1,0,2,3,1,3.7
CUST037886,33,285.7,6,1,1,5,3,2.6
CUST037887,11,93.7,4,1,7,2,1,4.1
CUST037888,39,309.3,4,1,0,7,5,3.2
CUST037889,29,192.0,5,4,7,3,2,3.4
CUST037890,24,153.7,3,1,4,4,2,4.3
CUST037891,11,105.8,2,1,7,5,1,4.0
CUST037892,35,177.8,3,0,2,5,2,2.6
CUST037893,23,226.6,4,1,4,11,6,3.4
CUST037894,8,91.5,6,4,3,2,4,3.2
CUST037895,16,44.9,4,1,1,5,3,2.7
CUST037896,14,131.3,2,1,3,3,3,4.6
CUST037897,25,280.6,1,1,6,2,1,4.1
CUST037898,20,235.9,4,1,6,8,2,2.5
CUST037899,14,81.1,5,0,2,4,0,3.5
CUST037900,16,141.4,10,3,4,3,8,2.9
CUST037901,36,405.1,1,1,5,6,1,3.6
CUST037902,11,92.4,2,1,5,5,1,3.6
CUST037903,26,126.9,2,1,5,6,2,3.7
CUST037904,20,71.7,4,3,3,4,2,4.8
CUST037905,4,46.8,6,1,5,4,0,3.0
CUST037906,28,320.3,2,3,3,5,3,4.2
CUST037907,10,102.6,5,2,1,3,4,1.6
CUST037908,34,307.3,2,0,5,10,2,4.5
CUST037909,23,73.9,0,0,4,5,5,4.2
CUST037910,13,38.9,2,0,2,1,3,2.8
CUST037911,5,15.3,5,2,4,3,3,3.5
CUST037912,8,49.1,4,2,2,7,4,3.1
CUST037913,24,183.8,6,2,4,5,2,3.0
CUST037914,24,129.9,1,0,7,6,0,3.6
CUST037915,24,282.2,1,2,3,9,2,3.0
CUST037916,11,57.4,1,1,7,10,5,3.9
CUST037917,28,316.4,4,1,2,6,3,3.7
CUST037918,17,69.4,4,2,5,7,3,3.7
CUST037919,41,166.2,2,0,3,5,1,3.3
CUST037920,15,42.8,4,1,3,7,4,3.0
CUST037921,33,118.7,3,2,2,4,1,4.6
CUST037922,17,161.6,0,0,8,10,1,3.9
CUST037923,34,138.9,1,1,5,2,2,4.3
CUST037924,30,246.4,6,0,5,10,3,2.8
