CustomerID,Age,Gender,Income,Location,Membership,RegistrationDate
CUST038530,50,Male,33800,Washington,Free,2025-10-20
CUST038531,29,Female,32900,California,Free,2026-01-16
CUST038532,56,Female,25500,Florida,Free,2022-03-25
CUST038533,32,Female,36800,Ohio,Silver,2022-10-24
CUST038534,23,Female,32700,Washington,Free,2022-09-12
CUST038535,23,Female,45300,Florida,Bronze,2023-09-15
CUST038536,28,Female,48200,Ohio,Free,2025-01-26
CUST038537,40,Female,31400,Georgia,Free,2024-01-31
CUST038538,28,Male,39000,California,Free,2025-10-16
CUST038539,26,Male,44800,New York,Free,2025-12-14
CUST038540,46,Female,66000,Texas,Free,2023-05-25
CUST038541,18,Male,77000,Florida,Free,2023-11-29
CUST038542,30,Male,43300,New York,Free,2022-12-07
CUST038543,19,Female,46400,New York,Bronze,2022-08-19
CUST038544,25,Female,29600,Washington,Bronze,2025-08-15
CUST038545,38,Male,44300,Illinois,Free,2025-08-10
CUST038546,33,Male,27800,New York,Free,2024-08-09
CUST038547,32,Female,64700,Texas,Gold,2026-04-19
CUST038548,50,Male,27000,Texas,Free,2025-09-27
CUST038549,35,Male,55500,California,Free,2023-11-25
CUST038550,57,Female,36300,Pennsylvania,Silver,2025-09-09
CUST038551,44,Male,161400,California,Free,2024-08-25
CUST038552,24,Female,66600,North Carolina,Free,2022-12-22
CUST038553,59,Male,64800,North Carolina,Free,2023-08-21
CUST038554,39,Female,44500,North Carolina,Free,2024-01-15
CUST038555,58,Female,88500,Illinois,Free,2025-08-18
CUST038556,32,Female,53300,Ohio,Free,2022-08-31
CUST038557,39,Male,36000,Pennsylvania,Free,2025-05-30
CUST038558,41,Female,70900,New York,Free,2025-10-19
CUST038559,33,Female,48400,New York,Free,2022-08-22
CUST038560,51,Male,23200,Washington,Bronze,2022-02-18
CUST038561,59,Female,30300,Ohio,Bronze,2025-06-21
CUST038562,18,Male,92500,New York,Bronze,2025-07-07
CUST038563,45,Male,42100,Ohio,Platinum,2025-03-03
CUST038564,25,Male,71400,Florida,Free,2023-02-26
CUST038565,18,Male,25600,Ohio,Free,2025-04-03
CUST038566,42,Female,81700,New York,Bronze,2022-11-26
CUST038567,42,Male,18900,New York,Free,2023-11-03
CUST038568,44,Female,22300,Georgia,Free,2022-05-11
CUST038569,40,Male,23200,Florida,Gold,2026-03-12
CUST038570,46,Male,55900,New York,Gold,2025-02-15
CUST038571,28,Female,55300,California,Free,2023-08-09
CUST038572,39,Male,31500,Georgia,Bronze,2025-09-03
CUST038573,44,Male,19700,North Carolina,Silver,2026-03-07
CUST038574,52,Female,88000,North Carolina,Gold,2025-04-21
CUST038575,36,Male,57800,Pennsylvania,Bronze,2025-05-13
CUST038576,33,Female,62000,Washington,Bronze,2022-02-28
CUST038577,35,Male,54900,Washington,Free,2025-12-22
CUST038578,21,Female,23700,Illinois,Free,2022-07-12
CUST038579,45,Female,41500,Texas,Free,2022-02-03
CUST038580,18,Male,36200,Illinois,Free,2024-07-15
CUST038581,40,Female,30300,Illinois,Gold,2023-12-26
CUST038582,37,Female,29800,Illinois,Free,2025-10-07
CUST038583,18,Male,49800,California,Free,2025-10-16
CUST038584,18,Female,66600,New York,Bronze,2023-05-27
CUST038585,25,Female,45500,California,Silver,2025-03-22
CUST038586,31,Female,65600,California,Silver,2022-06-01
CUST038587,53,Male,87000,Illinois,Free,2023-10-19
CUST038588,34,Female,64500,Florida,Gold,2025-03-05
CUST038589,42,Female,77300,North Carolina,Bronze,2025-05-28
CUST038590,51,Male,28400,New York,Gold,2025-05-24
CUST038591,48,Female,37100,New York,Free,2025-02-24
CUST038592,35,Female,22700,Florida,Free,2026-04-05
CUST038593,27,Male,40700,Texas,Gold,2024-10-11
CUST038594,41,Male,18000,Florida,Free,2024-12-24
CUST038595,27,Male,67600,Georgia,Bronze,2024-09-17
CUST038596,57,Male,69600,Florida,Bronze,2024-10-18
CUST038597,46,Female,28000,Illinois,Free,2022-07-16
CUST038598,38,Female,52900,Texas,Free,2022-02-10
CUST038599,42,Female,74000,Pennsylvania,Platinum,2023-01-02
CUST038600,38,Female,57400,New York,Gold,2022-03-10
CUST038601,31,Male,25700,New York,Silver,2022-01-16
CUST038602,41,Female,46300,Illinois,Free,2025-05-16
CUST038603,33,Female,73100,Illinois,Free,2025-07-19
CUST038604,59,Male,24200,Pennsylvania,Bronze,2022-04-19
CUST038605,27,Male,32200,New York,Free,2024-10-17
CUST038606,42,Female,57900,Pennsylvania,Free,2024-06-24
CUST038607,26,Female,61200,Washington,Free,2025-01-10
CUST038608,26,Male,48700,Texas,Free,2022-10-17
CUST038609,18,Non-Binary,50100,New York,Silver,2026-02-17
CUST038610,40,Female,36300,California,Bronze,2026-03-31
CUST038611,29,Female,41200,Pennsylvania,Free,2024-11-17
CUST038612,49,Male,18000,Florida,Free,2023-06-02
CUST038613,40,Female,46100,North Carolina,Free,2022-06-20
CUST038614,37,Male,81800,North Carolina,Free,2025-12-02
CUST038615,19,Female,75300,Texas,Free,2024-09-28
CUST038616,43,Female,69100,Washington,Silver,2026-05-14
CUST038617,28,Female,31300,North Carolina,Gold,2023-05-10
CUST038618,18,Female,60400,New York,Free,2023-12-06
CUST038619,41,Male,29500,New York,Bronze,2026-05-27
CUST038620,20,Female,56600,Georgia,Bronze,2023-10-25
CUST038621,18,Male,27500,Ohio,Free,2024-02-08
CUST038622,51,Female,18000,Washington,Gold,2025-04-10
CUST038623,29,Male,19600,North Carolina,Bronze,2022-11-13
CUST038624,18,Female,78200,New York,Silver,2025-07-06
CUST038625,24,Male,75500,North Carolina,Free,2025-02-20
CUST038626,27,Male,44600,California,Bronze,2025-01-30
CUST038627,49,Male,25500,Florida,Bronze,2024-10-18
CUST038628,18,Non-Binary,28300,North Carolina,Platinum,2025-05-11
CUST038629,19,Male,34800,Florida,Free,2022-03-06
CUST038630,47,Male,97600,California,Free,2024-02-04
CUST038631,30,Male,38600,California,Gold,2025-03-17
CUST038632,38,Non-Binary,49300,California,Bronze,2022-01-13
CUST038633,30,Female,75200,New York,Gold,2026-02-27
CUST038634,60,Male,38100,Illinois,Bronze,2023-03-30
CUST038635,20,Female,50700,California,Bronze,2022-04-06
CUST038636,39,Female,66200,Illinois,Silver,2023-11-28
CUST038637,54,Female,59100,Florida,Silver,2022-04-23
CUST038638,31,Female,64300,Illinois,Free,2025-08-16
CUST038639,26,Female,58300,Pennsylvania,Free,2022-03-13
CUST038640,45,Female,35000,Illinois,Gold,2024-02-14
CUST038641,48,Male,61900,Georgia,Silver,2025-02-19
CUST038642,26,Male,53000,Washington,Bronze,2024-06-25
CUST038643,53,Non-Binary,34400,California,Bronze,2024-06-12
CUST038644,36,Female,27900,North Carolina,Free,2024-07-01
CUST038645,42,Male,39600,California,Free,2025-07-19
CUST038646,53,Male,69400,Washington,Free,2022-11-20
CUST038647,45,Male,47800,Florida,Free,2022-01-24
CUST038648,35,Male,91800,New York,Free,2022-09-08
CUST038649,27,Female,47500,Washington,Silver,2026-03-15
CUST038650,68,Non-Binary,30900,New York,Bronze,2022-08-06
CUST038651,26,Female,46000,Georgia,Bronze,2024-03-16
CUST038652,39,Male,77500,North Carolina,Free,2023-03-11
CUST038653,42,Male,89100,California,Bronze,2023-09-21
CUST038654,42,Female,24000,New York,Free,2023-09-15
CUST038655,61,Male,50700,California,Free,2024-07-11
CUST038656,36,Female,61700,Washington,Bronze,2026-03-16
CUST038657,34,Male,18000,Ohio,Silver,2023-01-09
CUST038658,54,Male,152000,North Carolina,Free,2024-08-08
CUST038659,34,Female,21500,California,Free,2025-04-30
CUST038660,46,Male,20500,New York,Platinum,2026-03-29
CUST038661,38,Male,29100,Illinois,Bronze,2022-02-16
CUST038662,47,Female,47500,New York,Bronze,2023-02-09
CUST038663,44,Female,18000,Washington,Silver,2023-05-05
CUST038664,31,Male,41000,Ohio,Free,2022-06-17
CUST038665,18,Non-Binary,18000,North Carolina,Bronze,2025-12-13
CUST038666,18,Male,35600,Washington,Bronze,2023-11-01
CUST038667,18,Male,55400,Texas,Free,2026-02-04
CUST038668,34,Male,76300,Georgia,Free,2024-01-04
CUST038669,18,Male,20800,Pennsylvania,Free,2024-11-29
CUST038670,34,Male,23600,Ohio,Free,2023-06-21
CUST038671,37,Male,42500,Ohio,Bronze,2022-09-27
CUST038672,46,Female,75000,Texas,Bronze,2024-08-01
CUST038673,42,Female,88300,Florida,Gold,2026-01-16
CUST038674,46,Female,50500,Georgia,Gold,2023-06-28
CUST038675,40,Male,28800,Georgia,Bronze,2024-11-10
CUST038676,32,Male,33200,New York,Free,2026-03-09
CUST038677,34,Female,23600,Texas,Free,2023-02-03
CUST038678,25,Male,81900,Illinois,Free,2026-03-27
CUST038679,38,Male,51700,New York,Free,2026-05-29
CUST038680,18,Male,95100,Pennsylvania,Gold,2025-05-22
CUST038681,48,Female,32300,North Carolina,Bronze,2023-09-28
CUST038682,24,Male,27300,New York,Free,2024-06-08
CUST038683,37,Male,80700,Washington,Free,2024-12-17
CUST038684,39,Male,38100,Washington,Free,2023-10-30
CUST038685,49,Female,39300,Illinois,Gold,2025-08-18
CUST038686,18,Female,98400,California,Silver,2023-01-08
CUST038687,32,Male,53700,Texas,Free,2025-01-15
CUST038688,42,Male,84100,California,Free,2024-08-13
CUST038689,57,Male,60400,North Carolina,Gold,2022-03-14
CUST038690,35,Male,70600,Texas,Gold,2026-05-31
CUST038691,28,Non-Binary,92500,California,Free,2024-10-29
CUST038692,60,Female,29200,New York,Gold,2023-06-11
CUST038693,45,Male,73400,Texas,Bronze,2024-02-22
CUST038694,52,Female,108300,Texas,Bronze,2024-01-24
CUST038695,21,Male,33900,Pennsylvania,Free,2023-05-07
CUST038696,42,Male,33600,Pennsylvania,Free,2022-05-24
CUST038697,23,Male,130400,Florida,Free,2026-02-07
CUST038698,20,Male,39200,California,Free,2022-03-27
CUST038699,42,Female,56000,North Carolina,Bronze,2022-10-23
CUST038700,43,Male,21100,New York,Free,2024-01-02
CUST038701,30,Male,61500,Illinois,Bronze,2022-12-19
CUST038702,53,Female,40700,Pennsylvania,Free,2023-05-28
CUST038703,31,Male,61300,Texas,Free,2022-08-07
CUST038704,32,Male,46100,Washington,Bronze,2024-12-23
CUST038705,35,Female,79100,Georgia,Free,2025-06-11
CUST038706,33,Male,75600,Washington,Bronze,2022-04-26
CUST038707,51,Male,52400,Ohio,Bronze,2024-05-01
CUST038708,23,Male,34700,North Carolina,Gold,2023-05-16
CUST038709,26,Male,18500,North Carolina,Gold,2026-01-26
CUST038710,21,Male,40400,California,Free,2024-01-05
CUST038711,58,Male,69800,Washington,Free,2022-05-14
CUST038712,32,Male,45100,California,Platinum,2022-12-28
CUST038713,26,Male,53500,California,Free,2023-10-03
CUST038714,32,Male,46600,New York,Bronze,2024-01-02
CUST038715,46,Female,18000,Georgia,Silver,2024-03-11
CUST038716,43,Female,47300,Pennsylvania,Bronze,2025-02-19
CUST038717,29,Other,49900,North Carolina,Bronze,2024-08-22
CUST038718,31,Male,40400,North Carolina,Free,2022-05-12
CUST038719,18,Male,55800,Texas,Silver,2022-12-09
CUST038720,37,Female,20400,Georgia,Platinum,2022-09-01
CUST038721,51,Female,25200,Texas,Silver,2022-01-24
CUST038722,29,Male,60000,Florida,Free,2023-06-26
CUST038723,43,Male,47800,Ohio,Free,2023-09-22
CUST038724,29,Female,95800,Florida,Free,2023-10-13
CUST038725,22,Male,67800,California,Bronze,2025-08-18
CUST038726,44,Male,106200,Illinois,Bronze,2026-01-23
CUST038727,64,Male,96600,Georgia,Free,2022-02-08
CUST038728,42,Male,55800,Illinois,Bronze,2023-07-09
CUST038729,31,Female,89600,Ohio,Free,2022-04-24
CUST038730,31,Male,28700,Ohio,Silver,2022-11-12
CUST038731,58,Male,66900,California,Bronze,2024-02-23
CUST038732,39,Female,28900,Ohio,Bronze,2026-05-18
CUST038733,26,Female,113900,Pennsylvania,Bronze,2026-03-26
CUST038734,35,Male,48600,Florida,Silver,2023-05-22
CUST038735,38,Male,47200,Georgia,Gold,2023-07-03
CUST038736,41,Female,31300,California,Free,2024-09-27
CUST038737,54,Female,18000,New York,Free,2023-02-20
CUST038738,51,Male,47800,Ohio,Free,2026-03-07
CUST038739,38,Non-Binary,26800,California,Bronze,2026-05-05
CUST038740,35,Male,143400,Florida,Silver,2025-07-28
CUST038741,40,Male,48500,Georgia,Free,2022-09-19
CUST038742,28,Male,82700,New York,Free,2024-02-27
CUST038743,47,Female,91600,Georgia,Bronze,2022-06-06
CUST038744,33,Female,106700,Florida,Free,2022-10-29
CUST038745,41,Female,101400,New York,Bronze,2022-02-21
CUST038746,56,Female,80400,Georgia,Bronze,2022-06-14
CUST038747,42,Female,50900,Georgia,Bronze,2023-03-05
CUST038748,38,Female,23700,California,Bronze,2025-12-02
CUST038749,29,Female,41100,Texas,Bronze,2026-02-04
CUST038750,35,Male,43400,Washington,Bronze,2023-09-08
CUST038751,22,Male,56700,North Carolina,Bronze,2024-10-28
CUST038752,42,Male,122900,Florida,Free,2025-04-06
CUST038753,18,Female,52200,New York,Bronze,2025-05-07
CUST038754,47,Female,43200,California,Silver,2022-03-17
CUST038755,44,Male,53100,New York,Bronze,2022-01-20
CUST038756,37,Female,23500,Pennsylvania,Silver,2023-08-15
CUST038757,29,Male,65000,North Carolina,Free,2022-06-23
CUST038758,35,Female,29900,Texas,Platinum,2023-01-04
CUST038759,18,Female,53100,Washington,Bronze,2025-07-24
CUST038760,45,Male,31400,California,Free,2024-10-04
CUST038761,34,Male,52500,Texas,Free,2023-08-15
CUST038762,54,Male,55400,Washington,Free,2024-07-13
CUST038763,40,Female,71400,Georgia,Free,2024-12-05
CUST038764,38,Female,67100,Georgia,Free,2022-06-10
CUST038765,40,Female,77400,Texas,Bronze,2023-10-10
CUST038766,24,Female,51700,Georgia,Free,2023-08-19
CUST038767,30,Female,32200,Washington,Free,2024-01-22
CUST038768,37,Male,38500,Illinois,Free,2023-02-27
CUST038769,32,Male,55800,Georgia,Free,2022-10-23
CUST038770,29,Male,82900,California,Free,2026-02-17
CUST038771,32,Male,63700,Florida,Bronze,2022-10-12
CUST038772,36,Female,81100,Florida,Free,2022-12-31
CUST038773,63,Female,63600,California,Free,2025-10-21
CUST038774,32,Female,48300,North Carolina,Free,2022-05-04
CUST038775,27,Female,56400,Florida,Silver,2022-05-31
CUST038776,34,Female,56100,Washington,Free,2022-04-15
CUST038777,54,Male,60100,Pennsylvania,Gold,2024-10-28
CUST038778,54,Male,66800,Florida,Gold,2026-01-06
CUST038779,59,Female,45500,North Carolina,Bronze,2025-12-19
CUST038780,36,Female,58400,North Carolina,Gold,2026-01-28
CUST038781,43,Female,50500,New York,Free,2025-03-09
CUST038782,23,Female,101800,North Carolina,Free,2026-01-01
CUST038783,31,Male,33400,Texas,Free,2024-10-27
CUST038784,22,Male,30800,California,Free,2026-03-01
CUST038785,41,Male,36000,North Carolina,Platinum,2025-12-13
CUST038786,36,Male,32100,Texas,Free,2022-10-18
CUST038787,38,Female,40500,California,Free,2023-07-15
CUST038788,25,Male,28300,North Carolina,Free,2024-07-24
CUST038789,46,Non-Binary,85000,Ohio,Bronze,2022-11-25
CUST038790,18,Male,54800,Pennsylvania,Bronze,2022-09-23
CUST038791,32,Male,58300,California,Free,2023-01-08
CUST038792,34,Female,31500,California,Bronze,2024-09-21
CUST038793,18,Non-Binary,53900,Texas,Free,2025-12-10
CUST038794,40,Female,53200,Ohio,Bronze,2024-12-05
CUST038795,33,Male,18000,California,Free,2023-01-18
CUST038796,42,Male,25300,Illinois,Free,2025-08-26
CUST038797,59,Female,33800,Illinois,Bronze,2026-05-11
CUST038798,39,Male,69400,Ohio,Free,2022-12-07
CUST038799,47,Male,39700,Pennsylvania,Free,2023-11-21
CUST038800,52,Male,74100,New York,Platinum,2022-07-31
CUST038801,41,Male,65400,Washington,Silver,2024-07-20
CUST038802,25,Female,19500,North Carolina,Bronze,2026-01-30
CUST038803,18,Female,69600,Texas,Free,2025-04-22
CUST038804,40,Male,33100,California,Free,2023-06-01
CUST038805,31,Male,63600,Texas,Silver,2023-06-10
CUST038806,51,Female,22400,California,Free,2025-06-18
CUST038807,30,Male,33700,Ohio,Bronze,2023-12-04
CUST038808,35,Male,26600,Georgia,Silver,2024-06-22
CUST038809,22,Male,47600,California,Free,2026-02-10
CUST038810,31,Female,71200,North Carolina,Free,2023-07-28
CUST038811,24,Female,28600,California,Gold,2025-01-22
CUST038812,25,Female,69200,Illinois,Bronze,2022-05-05
CUST038813,35,Male,46600,California,Free,2026-01-28
CUST038814,28,Male,125200,California,Free,2024-03-31
CUST038815,67,Female,51500,Pennsylvania,Free,2025-05-13
CUST038816,46,Female,29300,California,Free,2026-01-11
CUST038817,49,Female,73100,Washington,Free,2024-08-09
CUST038818,34,Non-Binary,32000,California,Bronze,2022-09-05
CUST038819,37,Male,31100,North Carolina,Silver,2025-09-25
CUST038820,30,Male,39000,New York,Bronze,2024-07-12
CUST038821,67,Male,43200,Texas,Gold,2022-06-24
CUST038822,34,Female,51800,Florida,Free,2025-05-23
CUST038823,28,Male,30200,Pennsylvania,Bronze,2023-11-10
CUST038824,26,Male,38200,Washington,Silver,2025-09-10
CUST038825,40,Female,36300,Georgia,Bronze,2022-01-31
CUST038826,53,Male,58000,California,Free,2025-09-19
CUST038827,49,Female,30000,North Carolina,Bronze,2025-11-07
CUST038828,26,Male,22100,Florida,Bronze,2023-09-11
CUST038829,26,Male,28400,New York,Bronze,2024-11-12
CUST038830,50,Female,39100,Georgia,Free,2025-11-30
CUST038831,61,Female,57800,New York,Silver,2023-02-11
CUST038832,34,Male,77500,Texas,Bronze,2025-03-03
CUST038833,50,Male,26500,California,Free,2022-09-07
CUST038834,18,Male,23300,Georgia,Bronze,2026-05-09
CUST038835,25,Female,44800,California,Gold,2025-07-02
CUST038836,23,Female,34700,Texas,Silver,2023-04-08
CUST038837,40,Male,38300,North Carolina,Free,2023-01-03
CUST038838,33,Male,100200,New York,Free,2025-07-08
CUST038839,38,Female,25200,California,Free,2025-10-20
CUST038840,50,Male,44200,Texas,Free,2023-08-31
CUST038841,28,Female,62100,California,Free,2024-07-29
CUST038842,37,Male,32900,North Carolina,Bronze,2022-02-02
CUST038843,19,Male,81800,Washington,Free,2025-01-11
CUST038844,49,Male,103800,Florida,Bronze,2022-01-01
CUST038845,49,Non-Binary,44800,Pennsylvania,Silver,2023-06-19
CUST038846,40,Male,105800,Washington,Silver,2024-03-31
CUST038847,37,Male,52300,North Carolina,Free,2023-03-04
CUST038848,29,Female,29000,Georgia,Free,2022-09-20
CUST038849,19,Female,75000,Texas,Bronze,2024-04-29
CUST038850,39,Male,29100,Texas,Free,2022-12-08
CUST038851,45,Female,26400,North Carolina,Gold,2023-05-11
CUST038852,60,Female,72400,California,Platinum,2022-08-17
CUST038853,31,Female,33700,Pennsylvania,Gold,2022-03-19
CUST038854,39,Female,117100,Washington,Free,2022-10-10
CUST038855,49,Male,21200,Illinois,Silver,2022-04-10
CUST038856,49,Female,80300,Florida,Free,2022-08-27
CUST038857,28,Female,45700,Illinois,Silver,2026-04-04
CUST038858,32,Female,18000,Florida,Bronze,2025-01-03
CUST038859,29,Male,86000,Pennsylvania,Free,2025-07-19
CUST038860,25,Female,30400,Florida,Silver,2024-07-03
CUST038861,53,Other,18000,California,Bronze,2025-05-11
CUST038862,36,Female,120900,California,Free,2026-05-02
CUST038863,35,Male,73400,Illinois,Free,2025-10-03
CUST038864,38,Male,42100,California,Free,2023-07-04
CUST038865,36,Female,92300,Ohio,Bronze,2024-04-10
CUST038866,33,Female,51000,New York,Silver,2025-07-30
CUST038867,26,Male,53200,New York,Free,2022-03-30
CUST038868,54,Male,108700,Texas,Free,2025-07-02
CUST038869,29,Male,57900,New York,Gold,2024-03-28
CUST038870,24,Female,85400,Florida,Bronze,2023-03-17
CUST038871,35,Female,37900,Florida,Free,2025-08-29
CUST038872,61,Female,25500,Illinois,Free,2025-08-15
CUST038873,26,Female,41900,Texas,Free,2022-09-26
CUST038874,44,Female,69400,North Carolina,Silver,2022-06-10
CUST038875,33,Female,106200,Pennsylvania,Bronze,2024-08-24
CUST038876,38,Female,52000,Texas,Free,2026-04-19
CUST038877,47,Male,144500,Washington,Bronze,2022-03-19
CUST038878,18,Female,34900,New York,Free,2026-03-17
CUST038879,25,Male,31900,Illinois,Free,2026-02-17
CUST038880,46,Male,53800,New York,Free,2023-07-08
CUST038881,37,Female,56200,Illinois,Platinum,2022-11-09
CUST038882,38,Female,42500,North Carolina,Bronze,2025-10-12
CUST038883,44,Other,40500,Texas,Free,2025-04-25
CUST038884,25,Male,34400,Texas,Free,2022-03-16
CUST038885,48,Male,71600,Illinois,Silver,2025-05-11
CUST038886,45,Male,53800,New York,Bronze,2022-12-27
CUST038887,38,Male,60700,Georgia,Bronze,2024-01-08
CUST038888,41,Male,18000,Illinois,Free,2024-12-08
CUST038889,49,Male,87700,Washington,Bronze,2022-07-03
CUST038890,28,Male,32500,Georgia,Gold,2024-08-29
CUST038891,43,Male,93600,Illinois,Gold,2023-04-08
CUST038892,56,Female,26900,California,Free,2022-05-17
CUST038893,43,Female,26100,North Carolina,Free,2022-07-13
CUST038894,33,Male,39200,California,Free,2022-12-11
CUST038895,63,Male,59800,New York,Bronze,2023-02-12
CUST038896,38,Male,87300,Texas,Gold,2024-09-17
CUST038897,52,Male,44900,California,Free,2026-03-06
CUST038898,30,Other,35500,Illinois,Free,2025-09-23
CUST038899,48,Female,90900,Florida,Bronze,2025-05-16
CUST038900,29,Female,43000,Ohio,Bronze,2023-12-16
CUST038901,39,Female,44100,Ohio,Free,2022-03-31
CUST038902,28,Male,77900,Texas,Bronze,2025-06-11
CUST038903,58,Female,66600,New York,Bronze,2023-04-10
CUST038904,33,Male,69600,Ohio,Free,2024-08-13
CUST038905,22,Male,80000,New York,Free,2024-07-06
CUST038906,37,Male,28500,Florida,Bronze,2025-10-27
CUST038907,42,Female,55800,Florida,Free,2025-03-03
CUST038908,35,Male,32900,North Carolina,Free,2023-05-11
CUST038909,26,Male,33800,Georgia,Free,2026-03-18
CUST038910,48,Female,78600,New York,Bronze,2022-12-24
CUST038911,51,Female,85200,New York,Free,2026-05-21
CUST038912,18,Female,166500,Texas,Bronze,2024-03-17
CUST038913,25,Female,51200,Florida,Bronze,2024-02-25
CUST038914,34,Female,25200,Washington,Free,2022-10-02
CUST038915,29,Female,74300,California,Free,2023-08-13
CUST038916,42,Female,33400,Georgia,Bronze,2026-04-08
CUST038917,58,Female,38400,Texas,Free,2022-10-16
CUST038918,31,Male,77800,North Carolina,Gold,2024-03-12
CUST038919,54,Female,46100,Florida,Silver,2025-09-28
CUST038920,18,Female,63300,Pennsylvania,Free,2025-07-29
CUST038921,41,Female,52100,Illinois,Free,2024-04-08
CUST038922,28,Female,70700,New York,Free,2022-09-29
CUST038923,41,Male,43300,Florida,Silver,2024-09-06
CUST038924,18,Female,27100,Florida,Free,2025-06-11
CUST038925,20,Male,85200,California,Free,2026-05-15
CUST038926,41,Male,36300,North Carolina,Silver,2023-11-08
CUST038927,28,Female,62600,Florida,Bronze,2024-02-29
CUST038928,32,Male,60800,California,Gold,2022-01-28
CUST038929,58,Female,47100,Pennsylvania,Platinum,2022-12-13
CUST038930,37,Female,52100,North Carolina,Free,2025-04-17
CUST038931,46,Female,50700,Texas,Silver,2025-10-07
CUST038932,26,Male,18000,California,Silver,2023-09-16
CUST038933,19,Female,52500,Florida,Free,2022-12-16
CUST038934,35,Female,58900,Georgia,Free,2025-02-24
CUST038935,18,Non-Binary,84700,Florida,Free,2022-05-14
CUST038936,27,Male,24600,North Carolina,Gold,2026-02-24
CUST038937,38,Female,63200,California,Bronze,2024-08-29
CUST038938,34,Female,26400,Texas,Free,2022-05-05
CUST038939,40,Female,96200,North Carolina,Free,2022-04-23
CUST038940,43,Female,38800,Illinois,Free,2025-06-02
CUST038941,21,Female,70500,Georgia,Gold,2022-02-03
CUST038942,24,Male,100400,Ohio,Free,2025-10-27
CUST038943,18,Female,46200,Texas,Gold,2024-05-08
CUST038944,31,Female,35500,New York,Bronze,2024-02-01
CUST038945,44,Male,43400,Florida,Bronze,2025-09-21
CUST038946,53,Female,90900,Ohio,Free,2024-01-18
CUST038947,38,Female,74700,California,Free,2023-03-24
CUST038948,52,Female,72500,Texas,Bronze,2023-06-22
CUST038949,40,Male,113600,Georgia,Free,2022-11-19
CUST038950,37,Male,47300,Pennsylvania,Free,2025-12-05
CUST038951,28,Female,51600,North Carolina,Free,2023-04-07
CUST038952,18,Female,65200,New York,Gold,2024-03-14
CUST038953,50,Female,24600,Illinois,Free,2024-10-29
CUST038954,35,Female,86100,Florida,Bronze,2024-12-07
CUST038955,52,Female,34500,Pennsylvania,Free,2026-01-12
CUST038956,24,Female,56400,Pennsylvania,Free,2024-01-08
CUST038957,65,Male,70400,Texas,Bronze,2024-12-05
CUST038958,33,Male,37200,Florida,Gold,2026-01-26
CUST038959,27,Female,31400,New York,Silver,2023-05-25
CUST038960,33,Female,48200,Washington,Free,2025-07-15
CUST038961,38,Female,67200,California,Gold,2024-07-12
CUST038962,35,Female,68900,Pennsylvania,Free,2022-08-04
CUST038963,29,Male,54100,California,Silver,2025-04-26
CUST038964,18,Male,29200,Georgia,Gold,2022-06-26
CUST038965,26,Female,28100,Illinois,Bronze,2026-05-25
CUST038966,48,Male,73600,Texas,Free,2025-06-11
CUST038967,25,Other,51300,California,Free,2026-04-16
CUST038968,18,Male,76800,Illinois,Free,2025-03-15
CUST038969,23,Female,44000,New York,Free,2026-02-04
CUST038970,34,Male,47900,North Carolina,Silver,2025-08-22
CUST038971,26,Male,54800,Illinois,Bronze,2023-07-03
CUST038972,32,Male,91800,Pennsylvania,Free,2026-05-21
CUST038973,26,Male,73200,Illinois,Free,2025-05-03
CUST038974,48,Female,32900,Texas,Free,2026-04-03
CUST038975,41,Non-Binary,52300,Illinois,Silver,2024-06-27
CUST038976,62,Male,70800,New York,Bronze,2022-02-23
CUST038977,31,Female,87900,Georgia,Bronze,2022-07-08
CUST038978,32,Male,191500,New York,Free,2023-06-19
CUST038979,50,Female,31400,North Carolina,Free,2024-01-28
CUST038980,40,Female,69700,New York,Silver,2022-07-29
CUST038981,24,Male,78300,Pennsylvania,Free,2025-12-02
CUST038982,42,Male,65200,California,Bronze,2022-01-26
CUST038983,40,Female,53300,Florida,Free,2023-01-26
CUST038984,18,Female,44000,New York,Bronze,2025-11-15
CUST038985,28,Female,50900,Pennsylvania,Free,2023-12-14
CUST038986,38,Non-Binary,58000,North Carolina,Bronze,2024-01-03
CUST038987,53,Female,58100,Washington,Silver,2023-12-29
CUST038988,44,Male,86400,Illinois,Free,2025-04-17
CUST038989,29,Female,52800,Georgia,Free,2025-04-29
CUST038990,27,Female,63300,New York,Bronze,2025-10-20
CUST038991,45,Male,93100,Florida,Bronze,2026-02-24
CUST038992,18,Female,66000,California,Free,2023-10-26
CUST038993,26,Male,86700,North Carolina,Bronze,2023-02-03
CUST038994,52,Other,48300,Florida,Free,2022-10-16
CUST038995,39,Female,48500,Pennsylvania,Free,2024-03-01
CUST038996,26,Male,18000,New York,Free,2022-10-13
CUST038997,21,Female,59700,Florida,Free,2024-07-06
CUST038998,46,Male,28600,New York,Free,2023-06-29
CUST038999,36,Male,35700,Pennsylvania,Free,2024-05-08
CUST039000,33,Male,95900,Florida,Silver,2023-01-30
CUST039001,40,Female,87700,North Carolina,Platinum,2026-02-17
CUST039002,37,Male,56400,North Carolina,Free,2022-09-20
CUST039003,37,Male,62000,California,Bronze,2025-06-07
CUST039004,20,Male,76100,Ohio,Free,2025-12-21
CUST039005,23,Male,78000,Texas,Free,2023-08-01
CUST039006,44,Female,38500,North Carolina,Free,2025-04-14
